PROVEEDOR,CATEGORIA,ID_ARTICULO,UPC,DESC_ARTICULO,DIVISION,PLAZA,MERCADO,CAMPO,NUM_TIENDA,NOMBRE_TIENDA,INVENTARIO_UDS,INVENTARIO_PESOS,VENTA_UDS_PTD,VENTA_PESOS_PTD,VENTA_PERDIDA_PESOS,ESTATUS
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021814,7.50302E+12,CAMEL SWITCH 100S 27.4 G,20 México,200 México,M201,C20104,170,Amores,0,0,0.11,8.87,8.87,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40005,1423,Manuel Pérez Treviño Y Fco Urdiñola,0,0,0.32,26.6,26.6,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60009,1329,Cimarrón,0,0,0.46,41.7,41.7,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,50 Nuevo León,500 Nuevo León,M508,C50803,443,Porfirio Diaz,0,0,0.18,14.78,14.78,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080898,42138051,WINSTON CIGARR BLUE 20S CAJET,50 Nuevo León,500 Nuevo León,M506,C50609,2008,Lomas de Oriente y Cumbres Madeira,1,76.72,1.43,107.82,31.1,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,20 México,200 México,M204,C20405,1043,1043 Tlanepantla-Cuautitlan,0,0,0.11,8.87,8.87,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,10 Coahuila-Tamaulipas,410 Coahuila (Torreón),M410,C41005,2031,ALAMOS Y AGUILAS,0,0,0.07,5.91,5.91,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100018931,7.50302E+12,CAMEL FILTER LEP ANIMALS 20S 23 G,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10002,1188,Revolucion,0,0,0.07,5.62,5.62,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,30 Jalisco-Baja California-Sonora,610 Baja California (Ensenada),M610,C61002,1556,Cortez Y Mexico,0,0,0.5,44.91,44.91,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,20 México,200 México,M205,C20505,1904,Hospital General Xoco,0,0,0.11,8.87,8.87,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022996,7.50302E+12,WINSTON WINSTON RED 20S 1 PZ,20 México,200 México,M200,C20004,914,Heraclito,0,0,0.04,2.16,2.16,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10004,506,El Olmo,0,0,0.11,9.52,9.52,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,20 México,890 Quintana Roo,M890,C89004,2896,PARAISO MAYA,0,0,0.36,30.17,30.17,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,50 Nuevo León,500 Nuevo León,M506,C50605,153,Seguridad Social,0,0,0.11,8.87,8.87,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,20 México,200 México,M204,C20401,357,Tritones,0,0,0.18,14.78,14.78,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022995,7.50302E+12,WINSTON WINSTON RED 25S 1 PZ,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40007,2870,VILLA BONITA,0,0,0.11,7.3,7.3,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,20 México,200 México,M204,C20408,1539,Jinetes,0,0,0.21,17.73,17.73,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022995,7.50302E+12,WINSTON WINSTON RED 25S 1 PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M101,C10106,392,Guadalupe Victoria,0,0,0.04,2.61,2.61,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,50 Nuevo León,500 Nuevo León,M505,C50501,2559,TORRE OBISPADO,0,0,0.29,23.65,23.65,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,20 México,200 México,M203,C20305,1088,Transmisiones,0,0,0.11,8.87,8.87,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022996,7.50302E+12,WINSTON WINSTON RED 20S 1 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30003,904,Ixtepete,0,0,0.32,19.52,19.52,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,50 Nuevo León,500 Nuevo León,M500,C50003,283,Pino Suarez Ii,0,0,0.11,8.87,8.87,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,20 México,800 Yucatán,M800,C80001,2162,CD INDUSTRIAL,0,0,0.04,2.96,2.96,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,20 México,200 México,M205,C20501,509,Sanchez Azcona,0,0,0.21,17.73,17.73,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,50 Nuevo León,500 Nuevo León,M506,C50608,1821,LEONES I,0,0,0.46,38.42,38.42,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100012957,7.50302E+12,CAMEL FILTERS 20S 1CAJE,20 México,800 Yucatán,M800,C80003,3098,CIUDADELA,0,0,0.43,38.05,38.05,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10004,1436,Blvd. Hidalgo Esq. Escandon,0,0,0.07,6.35,6.35,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,50 Nuevo León,500 Nuevo León,M502,C50204,187,Xicotencatl,0,0,0.14,11.82,11.82,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,20 México,200 México,M201,C20104,1950,OKLAHOMA ESQ. PENSYLVANIA,0,0,0.29,23.65,23.65,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10005,2188,Zaragoza y Calle Octava,0,0,0.14,12.7,12.7,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,20 México,200 México,M200,C20008,539,Rio Neva,0,0,0.07,5.91,5.91,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100012957,7.50302E+12,CAMEL FILTERS 20S 1CAJE,20 México,200 México,M202,C20205,641,Camara De Senadores,0,0,1.11,98.86,98.86,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,20 México,200 México,M203,C20307,1041,Carretera fed. A Cuernavaca,0,0,0.25,20.69,20.69,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,20 México,890 Quintana Roo,M940,C94001,2917,XIIMBAL,0,0,0.21,18.84,18.84,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100027111,7.50227E+12,SESH CLEAR 10S 2MG 1 PZ,50 Nuevo León,500 Nuevo León,M507,C50703,1892,CANNES Y RICARDO COVARRUBIAS,0,0,0.32,13.85,13.85,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022996,7.50302E+12,WINSTON WINSTON RED 20S 1 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30108,1814,Torre Chapultepec,0,0,0.11,6.47,6.47,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,10 Coahuila-Tamaulipas,410 Coahuila (Torreón),M410,C41006,2225,UNIVERSIDAD Y BROMO,0,0,0.07,5.91,5.91,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080898,42138051,WINSTON CIGARR BLUE 20S CAJET,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10006,1388,Vista Hermosa Y El Parque,0,0,0.29,23.35,23.35,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021814,7.50302E+12,CAMEL SWITCH 100S 27.4 G,30 Jalisco-Baja California-Sonora,650 Sonora (Hermosillo),M650,C65001,2091,COLOSIO Y QUIROGA,0,0,0.18,14.78,14.78,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11004,1523,España Y 16,0,0,0.04,3.17,3.17,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021814,7.50302E+12,CAMEL SWITCH 100S 27.4 G,50 Nuevo León,500 Nuevo León,M505,C50503,1485,Lope De Vega,0,0,0.11,8.87,8.87,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,20 México,890 Quintana Roo,M890,C89004,2344,LUCIERNAGA,0,0,0.14,12.07,12.07,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,20 México,890 Quintana Roo,M940,C94002,2954,PLAZA BOHEMIA,0,0,0.21,18.84,18.84,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100012957,7.50302E+12,CAMEL FILTERS 20S 1CAJE,20 México,200 México,M200,C20004,517,Homero,0,0,0.71,63.79,63.79,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,20 México,200 México,M204,C20402,2328,DR JIMENEZ CANTU,0,0,0.18,14.78,14.78,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,50 Nuevo León,500 Nuevo León,M504,C50403,843,Rio Verde,0,0,0.07,5.91,5.91,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021814,7.50302E+12,CAMEL SWITCH 100S 27.4 G,20 México,200 México,M203,C20306,816,Las bombas,0,0,0.07,5.91,5.91,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021814,7.50302E+12,CAMEL SWITCH 100S 27.4 G,50 Nuevo León,500 Nuevo León,M500,C50001,207,Diego De Montemayor,0,0,0.21,17.73,17.73,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022995,7.50302E+12,WINSTON WINSTON RED 25S 1 PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10006,1970,ENCINOS Y JAZMIN,0,0,0.18,13.06,13.06,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,50 Nuevo León,500 Nuevo León,M503,C50309,1019,Ex Hacienda El Canada,0,0,0.14,11.82,11.82,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100012957,7.50302E+12,CAMEL FILTERS 20S 1CAJE,50 Nuevo León,500 Nuevo León,M502,C50205,2356,One Aeropuerto,0,0,0.61,54.53,54.53,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,20 México,200 México,M200,C20004,1952,LAGO CONSTANZA EJERCITO NACIONAL,0,0,0.18,14.78,14.78,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11004,1521,Quinta Y Rayón,0,0,0.18,15.87,15.87,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022996,7.50302E+12,WINSTON WINSTON RED 20S 1 PZ,20 México,200 México,M204,C20403,1734,Sor Juana Inés,0,0,0.04,2.16,2.16,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021814,7.50302E+12,CAMEL SWITCH 100S 27.4 G,50 Nuevo León,500 Nuevo León,M504,C50404,1393,Ave. Pedro Ramirez esq. Ave. Fundadores,0,0,0.29,23.65,23.65,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,20 México,200 México,M203,C20301,1169,Calazada de los leones,0,0,0.11,8.87,8.87,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022996,7.50302E+12,WINSTON WINSTON RED 20S 1 PZ,20 México,200 México,M202,C20202,1510,Nueva Humbolt,0,0,0.07,4.31,4.31,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,30 Jalisco-Baja California-Sonora,620 Baja California (Mexicali),M620,C62006,1298,Centro Cívico,0,0,0.14,12.83,12.83,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,50 Nuevo León,500 Nuevo León,M501,C50103,349,Cadereyta Centro,0,0,0.04,2.96,2.96,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021814,7.50302E+12,CAMEL SWITCH 100S 27.4 G,30 Jalisco-Baja California-Sonora,620 Baja California (Mexicali),M620,C62006,1297,Independencia,0,0,0.21,19.25,19.25,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,50 Nuevo León,500 Nuevo León,M504,C50407,910,Avenida Agosto,0,0,0.07,5.91,5.91,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,20 México,200 México,M204,C20406,588,Bosques De Ciruelos,0,0,0.4,33.1,33.1,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,20 México,200 México,M200,C20007,2769,ALMUDENA,0,0,0.36,29.56,29.56,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11003,1655,Álvaro Obregón,0,0,0.29,25.4,25.4,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022995,7.50302E+12,WINSTON WINSTON RED 25S 1 PZ,50 Nuevo León,500 Nuevo León,M500,C50006,65,Washigton,0,0,0.21,14.59,14.59,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,50 Nuevo León,500 Nuevo León,M505,C50504,985,Barragan,0,0,0.07,5.91,5.91,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,30 Jalisco-Baja California-Sonora,650 Sonora (Hermosillo),M650,C65002,1805,Juarez y Justo Sierra,0,0,0.25,20.69,20.69,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,50 Nuevo León,500 Nuevo León,M507,C50703,1096,Pampas,0,0,0.04,2.96,2.96,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,20 México,200 México,M204,C20404,1110,IPN,0,0,0.29,23.65,23.65,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022996,7.50302E+12,WINSTON WINSTON RED 20S 1 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30103,1883,OFICINAS PGR,0,0,0.18,10.78,10.78,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,50 Nuevo León,500 Nuevo León,M508,C50802,1403,Diego Diaz,0,0,0.21,17.73,17.73,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30007,2606,PLAZA AZALEAS,0,0,0.29,23.65,23.65,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021814,7.50302E+12,CAMEL SWITCH 100S 27.4 G,20 México,890 Quintana Roo,M920,C92002,2639,SOLSTICE,0,0,0.14,12.81,12.81,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40004,717,Pilares,0,0,0.21,17.73,17.73,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,20 México,200 México,M202,C20205,1007,Gante,0,0,0.21,17.73,17.73,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30109,2718,SAN JAVIER,0,0,0.14,11.82,11.82,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,50 Nuevo León,500 Nuevo León,M504,C50406,2104,Morelos II,0,0,0.14,11.82,11.82,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,50 Nuevo León,500 Nuevo León,M501,C50102,290,La Roca,0,0,0.14,11.82,11.82,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40002,1236,Manuel Perez Treviño Y Vizcaya.,0,0,0.04,2.96,2.96,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021813,7.50302E+12,CAMEL MAX DOUBLE 1 27.4 G,20 México,200 México,M200,C20003,708,Ferroc. De Cuernavaca,0,0,0.04,2.96,2.96,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025152,7.50302E+12,CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ,50 Nuevo León,500 Nuevo León,M500,C50001,566,Guerrero Centro,0,0,0.21,17.73,17.73,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022995,7.50302E+12,WINSTON WINSTON RED 25S 1 PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10002,1166,Capuccinas Y Jacarandas,0,0,0.07,5.23,5.23,DESABASTO
