"PROVEEDOR","CATEGORIA","ID_ARTICULO","UPC","DESC_ARTICULO","DIVISION","PLAZA","MERCADO","CAMPO","NUM_TIENDA","NOMBRE_TIENDA","INVENTARIO_UDS","INVENTARIO_PESOS","VENTA_UDS_PTD","VENTA_PESOS_PTD","VENTA_PERDIDA_PESOS","ESTATUS"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020945","75022266","LM LM 14S 14S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30007","341","La Tijera E.S. 6096","0","0",".04","1.66","1.66","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025152","7503023959629","CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ","20 México","200 México","M202","C20205","1007","Gante","0","0",".14","11.82","11.82","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080034","75001476","DELICADOS CIGARR OVALADOS CAJET","20 México","200 México","M205","C20502","1253","Ermita Y Sur 89","0","0",".14","10.84","10.84","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020945","75022266","LM LM 14S 14S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30009","2207","EL VERDE","0","0",".07","3.33","3.33","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100004048","75050443","BENSON&HEDGE GOLD PEARL","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30008","378","Tlajomulco E.S. 6237","0","0","1.96","182.88","182.88","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100022233","75076412","PALL MALL LONDON 20S 1 CAJETILLA","20 México","890 Quintana Roo","M890","C89003","3074","PUERTO JUAREZ","0","0",".32","28.2","28.2","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021950","75004392","FAROS 20 1 CAJETILLA","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11005","1530","Sexta Y Cavazos Lerma","0","0",".09","6.06","6.06","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025894","7503039738461","VELO PURPLE GRAPE 6MG 15 PZ","20 México","890 Quintana Roo","M890","C89003","2567","BOULEVARD KUKULCAN","0","0",".14","11.21","11.21","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022995","7503023959520","WINSTON WINSTON RED 25S 1 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10107","797","Militares","0","0",".29","21.69","21.69","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020945","75022266","LM LM 14S 14S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30003","1761","GUADALUPE Y PUERTO TAMPICO","0","0",".21","9.98","9.98","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025152","7503023959629","CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ","20 México","200 México","M204","C20402","2328","DR JIMENEZ CANTU","0","0",".11","8.87","8.87","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60003","1875","PASEO DEL CEDRO","0","0",".36","32.08","32.08","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023679","75032784","TEREA AMBER CAJETILLA PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10005","876","Blvd Hidalgo","0","0",".18","14.05","14.05","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024596","75081058","PALL MALL XL MIAMI PARADISE 20S 20 PZ","50 Nuevo León","500 Nuevo León","M503","C50309","892","Aeropuerto Del Norte","0","0",".11","9.05","9.05","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100012957","7503023959001","CAMEL FILTERS 20S 1CAJE","20 México","200 México","M204","C20405","1043","1043 Tlanepantla-Cuautitlan","0","0",".82","74.17","74.17","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025162","7503023959452","WINSTON WINSTON CLASSIC 25S 25 PZ","10 Coahuila-Tamaulipas","410 Coahuila (Torreón)","M410","C41005","1930","ALAMOS Y MONACO","0","0",".29","23.65","23.65","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026677","75087159","PALL MALL SUMMER TOKYO 20 PZ","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62002","2757","OLIVETO","0","0",".75","68.75","68.75","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024295","7311250044434","ZYN ESPRESSINO MINI MEDIUM CAJETILLA PZ","20 México","890 Quintana Roo","M920","C92004","2772","GAS COLOSIO","0","0",".04","2.52","2.52","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024289","7311250044373","ZYN BLACK CHERRY MINI MEDIUM CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M503","C50302","466","Carr. Colombia","0","0",".14","3.08","3.08","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080034","75001476","DELICADOS CIGARR OVALADOS CAJET","50 Nuevo León","500 Nuevo León","M507","C50706","649","Yerbaniz","0","0",".07","5.42","5.42","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025152","7503023959629","CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ","50 Nuevo León","500 Nuevo León","M508","C50802","2623","SANTA CECILIA","0","0",".21","17.73","17.73","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","50 Nuevo León","500 Nuevo León","M503","C50308","440","Las Torres","0","0",".07","5.91","5.91","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026678","75087166","PALL MALL SUMMER MYKONOS 20 PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60006","2942","CAMPECHE","0","0",".21","19.64","19.64","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024289","7311250044373","ZYN BLACK CHERRY MINI MEDIUM CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M507","C50705","752","Las Boquillas","0","0",".07",".31",".31","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100027099","7503039738867","VELO MANGO FLAME 10MG 15 PZ","50 Nuevo León","500 Nuevo León","M504","C50403","415","Rogelio Cantu","0","0",".61","44.49","44.49","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025893","7503039738447","VELO CHERRY ICE 6 MG 15 PZ","20 México","200 México","M201","C20106","2561","PLAZA EXHIBIMEX SAN ANTONIO","0","0",".04","2.62","2.62","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026680","75087180","PALL MALL SUMMER MANILA 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30001","618","Cubilete","0","0",".18","15.09","15.09","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026678","75087166","PALL MALL SUMMER MYKONOS 20 PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60001","1343","Blvd. Industrial","0","0",".36","32.74","32.74","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026678","75087166","PALL MALL SUMMER MYKONOS 20 PZ","20 México","800 Yucatán","M800","C80002","2154","MONTEJO","0","0",".11","9.05","9.05","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026388","75080518","PALL MALL OSAKA 20 PZ","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11008","860","Libertad","0","0",".54","37.7","37.7","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020945","75022266","LM LM 14S 14S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","650 Sonora (Hermosillo)","M650","C65002","1792","Carretera a la Colorada","0","0",".04","1.66","1.66","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026678","75087166","PALL MALL SUMMER MYKONOS 20 PZ","20 México","890 Quintana Roo","M890","C89004","2250","CENTRAL CAMIONERA ADO","0","0",".14","12.32","12.32","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020945","75022266","LM LM 14S 14S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62004","2416","MEXICANA LOGISTICS","0","0",".25","12.3","12.3","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100027324","75086145","PALL MALL ICELAND 14 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30009","2207","EL VERDE","0","0",".61","28.26","28.26","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024295","7311250044434","ZYN ESPRESSINO MINI MEDIUM CAJETILLA PZ","20 México","890 Quintana Roo","M920","C92003","2557","PASEO DE TOLEDO","0","0",".07",".31",".31","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100012957","7503023959001","CAMEL FILTERS 20S 1CAJE","20 México","890 Quintana Roo","M920","C92005","2742","MARSELLA","0","0",".21","19.64","19.64","DESABASTO"
"2216 NUEVA DISTABAC, S.A. DE C.V.","008 Cigarros","100080763","7501609506908","HUMIDIBG PURO PLATINUM CAJET","20 México","200 México","M202","C20202","2563","MONUMENTO A LA REVOLUCION","0","0",".39","29.8","29.8","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025850","75083632","PALL MALL PM MANILA DAYLIGHT 20 PZ","20 México","200 México","M205","C20503","1425","Tlalpan Y Victor Hugo","0","0",".46","39.22","39.22","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","20 México","890 Quintana Roo","M920","C92002","2897","SAYULITA","0","0",".64","55.42","55.42","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100026062","7311250035555","ZYN BLACK CHERRY 1.5MG LOW LATA PZ","20 México","200 México","M204","C20401","2582","LEGARIA","0","0",".11","2.93","2.93","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","20 México","200 México","M200","C20007","2898","CIPRES RESIDENCIAL","0","0",".18","14.78","14.78","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026680","75087180","PALL MALL SUMMER MANILA 20 PZ","50 Nuevo León","500 Nuevo León","M504","C50408","636","Puerta Mitras","0","0",".04","3.02","3.02","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024246","75007454","TEREA BLACK PURPLE CAJETILLA PZ","20 México","200 México","M203","C20306","1827","CAFETALES ESQUINA LAS BOMBAS","1","73.28","1.11","81.13","7.85","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014868","75068769","MARLBORO VELVET 100 BOX 20 1 CAJETILLA","20 México","200 México","M200","C20007","1683","Carrt. Toluca-Naucalpan","0","0",".71","64.66","64.66","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025162","7503023959452","WINSTON WINSTON CLASSIC 25S 25 PZ","50 Nuevo León","500 Nuevo León","M503","C50308","763","Lomas De Escobedo","0","0",".04","2.96","2.96","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080898","42138051","WINSTON CIGARR BLUE 20S CAJET","50 Nuevo León","500 Nuevo León","M508","C50802","427","Real Mezquital","0","0",".43","32.57","32.57","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026689","75084592","PALL MALL AIRLINES MYKONOS 20 PZ","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11001","1561","Via Lactea","0","0",".14","12.96","12.96","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026682","75087203","PALL MALL SUMMER SELECT GOLD 14 PZ","50 Nuevo León","500 Nuevo León","M504","C50407","429","Prol. Constitucion","0","0",".11","4.71","4.71","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020945","75022266","LM LM 14S 14S 1 CAJETILLA","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60009","1872","CLINICA 20","0","0",".18","8.8","8.8","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080928","75044916","MARLBORO KRETEK MINT","20 México","200 México","M205","C20506","2214","FUNCION PUBLICA","0","0","2.96","270.87","270.87","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080898","42138051","WINSTON CIGARR BLUE 20S CAJET","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10009","1437","Lib. Mty.-Matamoros","0","0",".18","14.72","14.72","DESABASTO"
"30325 CIGAGOLD COMERCIAL S DE RL DE CV","008 Cigarros","100080948","7502236550067","ARTIGAS/CARL PURO MIX PLUS ROBUSTO G 50GR","20 México","890 Quintana Roo","M890","C89003","2530","SALVIA","0","0",".14","15.39","15.39","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100026064","7311250035562","ZYN COOL MINT 1.5MG LOW LATA PZ","10 Coahuila-Tamaulipas","410 Coahuila (Torreón)","M410","C41004","1755","PERIFERICO Y ANTIGUO CAMINO A SAN PEDRO","0","0",".25","1.08","1.08","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100012957","7503023959001","CAMEL FILTERS 20S 1CAJE","20 México","200 México","M201","C20101","719","Tepic","0","0","1.14","102.77","102.77","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024419","7702303622080","VELO GREEN SPEARMINT 4 MG 15 PZ","20 México","200 México","M200","C20003","557","Vosgos","0","0",".18","13.09","13.09","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100026064","7311250035562","ZYN COOL MINT 1.5MG LOW LATA PZ","50 Nuevo León","500 Nuevo León","M508","C50807","730","Oaxaca","0","0",".43","1.85","1.85","DESABASTO"
