"PROVEEDOR","CATEGORIA","ID_ARTICULO","UPC","DESC_ARTICULO","DIVISION","PLAZA","MERCADO","CAMPO","NUM_TIENDA","NOMBRE_TIENDA","INVENTARIO_UDS","INVENTARIO_PESOS","VENTA_UDS_PTD","VENTA_PESOS_PTD","VENTA_PERDIDA_PESOS","ESTATUS"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100012957","7503023959001","CAMEL FILTERS 20S 1CAJE","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30104","815","Felix Palavicini","0","0",".14","10.47","10.47","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100015417","7501045357447","HEETS BLUE  SELECTION 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30104","815","Felix Palavicini","0","0",".04","2.4","2.4","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024882","75082277","PALL MALL 125 AÑOS CASE ALASKA 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30001","294","San Dionisio","0","0",".29","19.21","19.21","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023684","75006952","TEREA PURPLE CAJETILLA PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30001","294","San Dionisio","0","0",".11","7.2","7.2","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024246","75007454","TEREA BLACK PURPLE CAJETILLA PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30001","294","San Dionisio","0","0",".14","9.61","9.61","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024882","75082277","PALL MALL 125 AÑOS CASE ALASKA 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10104","303","Tonga","0","0",".46","33.53","33.53","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023681","75006389","TEREA BLUE CAJETILLA PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30004","321","Mariano Otero","0","0",".11","7.2","7.2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024418","7702303253338","VELO STRAWBERRY ICE 6 MG 15 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10107","123","20 De Noviembre","0","0",".07","4.3","4.3","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10107","123","20 De Noviembre","0","0","1.11","79.96","79.96","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080897","42138037","WINSTON CIGARR CLASSIC 20S CAJET","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10107","123","20 De Noviembre","0","0",".14","8.73","8.73","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024888","75082338","PALL MALL 125 AÑOS CASE MIAMI 20 PZ","50 Nuevo León","500 Nuevo León","M500","C50002","151","Garibaldi","0","0",".14","9.61","9.61","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024884","75082284","PALL MALL 125 AÑOS CASE TOKYO 20 PZ","50 Nuevo León","500 Nuevo León","M500","C50005","152","Serafín Peña","0","0",".11","7.2","7.2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024883","75082321","PALL MALL 125 AÑOS CASE BORA BORA 20 PZ","50 Nuevo León","500 Nuevo León","M500","C50005","152","Serafín Peña","0","0",".04","2.4","2.4","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","50 Nuevo León","500 Nuevo León","M506","C50605","153","Seguridad Social","0","0",".07","4.8","4.8","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024886","75082314","PALL MALL 125 AÑOS CASE LONDON 20 PZ","50 Nuevo León","500 Nuevo León","M506","C50605","153","Seguridad Social","0","0",".07","4.8","4.8","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023686","75006938","TEREA SIENNA CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M506","C50605","153","Seguridad Social","0","0",".04","2.4","2.4","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080896","40331362","WINSTON CIGARR CLASSIC  14S CAJET","50 Nuevo León","500 Nuevo León","M505","C50501","173","Bravo","0","0",".04","1.69","1.69","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022971","7503023959278","CAMEL CAMEL FILTERS ORIGINAL 25S 29 GR","50 Nuevo León","500 Nuevo León","M500","C50001","180","Galeana","0","0",".11","7.2","7.2","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","50 Nuevo León","500 Nuevo León","M503","C50305","227","Rayon","0","0",".68","45.63","45.63","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100015341","75070090","PALL MALL MIX PACK 20","20 México","200 México","M205","C20507","247","Santa Isabel","0","0",".11","7.2","7.2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025284","75083892","PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 20 PZ","20 México","200 México","M205","C20507","247","Santa Isabel","0","0",".11","7.2","7.2","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023684","75006952","TEREA PURPLE CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M505","C50507","280","Revueltas","0","0",".07","4.8","4.8","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100017980","7501045357881","HEETS BRONZE SELECTION 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M504","C50405","484","Valle De San Ángel","0","0",".25","16.81","16.81","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024885","75082291","PALL MALL 125 AÑOS CASE MYKONOS 20 PZ","50 Nuevo León","500 Nuevo León","M504","C50405","484","Valle De San Ángel","0","0",".07","4.8","4.8","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023680","75032777","TEREA BLACK GREEN CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M504","C50405","484","Valle De San Ángel","0","0",".36","24.01","24.01","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024244","75006358","TEREA SUN PEARL CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M504","C50405","484","Valle De San Ángel","0","0",".5","33.62","33.62","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080897","42138037","WINSTON CIGARR CLASSIC 20S CAJET","50 Nuevo León","500 Nuevo León","M500","C50001","498","Juan I. Ramon","0","0",".29","16.26","16.26","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024886","75082314","PALL MALL 125 AÑOS CASE LONDON 20 PZ","50 Nuevo León","500 Nuevo León","M500","C50001","498","Juan I. Ramon","0","0",".11","7.2","7.2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024887","75082307","PALL MALL 125 AÑOS CASE HAWAII 20 PZ","20 México","200 México","M205","C20506","504","Plaza Inn","0","0",".07","4.8","4.8","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40002","658","Rufino Tamayo","0","0",".14","9.61","9.61","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080820","75031053","MARLBORO CIGARR ICEEXPRESS CAJET","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40004","665","Carretera A Torreon","0","0",".93","68.04","68.04","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014570","75068738","MARLBORO GOLD 20 RCB 1CAJE","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40003","672","Ex Hacienda Los Rdz","6","439.66","18.32","1342.52","902.86","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100012997","75064716","LUCKY STRIKE ENIGMA 100S 1PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40003","672","Ex Hacienda Los Rdz","1","67.24","1.36","91.26","24.02","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100015341","75070090","PALL MALL MIX PACK 20","20 México","200 México","M200","C20008","724","Rio Danubio","0","0",".07","4.8","4.8","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023681","75006389","TEREA BLUE CAJETILLA PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30110","455","8 De Julio","0","0",".04","2.4","2.4","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024882","75082277","PALL MALL 125 AÑOS CASE ALASKA 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30110","455","8 De Julio","0","0",".43","28.82","28.82","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024883","75082321","PALL MALL 125 AÑOS CASE BORA BORA 20 PZ","50 Nuevo León","500 Nuevo León","M502","C50206","606","Apocaca Industrial","0","0",".29","19.21","19.21","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024885","75082291","PALL MALL 125 AÑOS CASE MYKONOS 20 PZ","50 Nuevo León","500 Nuevo León","M505","C50507","614","Barcelona","0","0",".04","2.4","2.4","DESABASTO"
"2216 NUEVA DISTABAC, S.A. DE C.V.","008 Cigarros","100024599","7501609515894","PURO MATACAN ROBUSTO IND","50 Nuevo León","500 Nuevo León","M505","C50507","614","Barcelona","0","0",".21","15.7","15.7","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080898","42138051","WINSTON CIGARR BLUE 20S CAJET","50 Nuevo León","500 Nuevo León","M502","C50205","619","Nva. Carretera Al Aeropuerto","0","0",".18","10.16","10.16","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","50 Nuevo León","500 Nuevo León","M502","C50205","619","Nva. Carretera Al Aeropuerto","0","0",".32","21.61","21.61","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024294","7311250044397","ZYN COOL MINT MINI MEDIUM CAJETILLA PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30110","650","Simon Bolivar","0","0",".11","6","6","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024884","75082284","PALL MALL 125 AÑOS CASE TOKYO 20 PZ","20 México","200 México","M204","C20404","1110","IPN","0","0",".14","9.61","9.61","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10101","742","Circuito Independencia","0","0",".14","10.32","10.32","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024883","75082321","PALL MALL 125 AÑOS CASE BORA BORA 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10101","742","Circuito Independencia","0","0",".11","7.74","7.74","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021977","75004385","FAROS FAROS FAROS 14 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30102","574","Expropiación","0","0",".93","28.82","28.82","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020133","75075217","MARLBORO VISTA SUMMER FUSIO 1 CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10103","1552","Hawaii Esq. Londres","0","0","1.54","83.9","83.9","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100016412","75071479","PALL MALL WHITE 20","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10103","1552","Hawaii Esq. Londres","0","0","2.79","183.14","183.14","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023679","75032784","TEREA AMBER CAJETILLA PZ","20 México","200 México","M203","C20303","878","Picacho","0","0",".86","57.64","57.64","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024886","75082314","PALL MALL 125 AÑOS CASE LONDON 20 PZ","20 México","200 México","M205","C20506","1134","El Olivo","0","0",".07","4.8","4.8","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014678","7503023959148","CAMEL NATURAL FLAVOR 20						","20 México","200 México","M205","C20506","1134","El Olivo","0","0",".07","4.37","4.37","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024884","75082284","PALL MALL 125 AÑOS CASE TOKYO 20 PZ","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11007","1148","Coahuila","0","0",".36","25.79","25.79","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100016443","75071295","PALL MALL ALASKA DUSK 20","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11007","1148","Coahuila","3","216.67","3.79","273.41","56.74","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024888","75082338","PALL MALL 125 AÑOS CASE MIAMI 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30107","786","Jesus Garcia","0","0",".04","2.4","2.4","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014678","7503023959148","CAMEL NATURAL FLAVOR 20						","20 México","200 México","M204","C20404","1011","Colector 13","0","0","1.04","63.39","63.39","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024886","75082314","PALL MALL 125 AÑOS CASE LONDON 20 PZ","20 México","200 México","M204","C20404","1011","Colector 13","0","0",".14","9.61","9.61","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022971","7503023959278","CAMEL CAMEL FILTERS ORIGINAL 25S 29 GR","20 México","200 México","M204","C20404","1011","Colector 13","0","0",".04","2.4","2.4","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023681","75006389","TEREA BLUE CAJETILLA PZ","20 México","200 México","M203","C20307","1041","Carretera fed. A Cuernavaca","0","0","1.07","72.04","72.04","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080898","42138051","WINSTON CIGARR BLUE 20S CAJET","50 Nuevo León","500 Nuevo León","M503","C50309","892","Aeropuerto Del Norte","0","0",".5","28.45","28.45","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080897","42138037","WINSTON CIGARR CLASSIC 20S CAJET","50 Nuevo León","500 Nuevo León","M503","C50309","892","Aeropuerto Del Norte","0","0",".96","54.86","54.86","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024884","75082284","PALL MALL 125 AÑOS CASE TOKYO 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30007","904","Ixtepete","0","0",".21","14.41","14.41","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023684","75006952","TEREA PURPLE CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M502","C50206","918","Telefonos","0","0",".04","2.4","2.4","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024882","75082277","PALL MALL 125 AÑOS CASE ALASKA 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30106","947","Juan Manuel","0","0",".71","48.03","48.03","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022335","75019587","MARLBORO CRAFTED 15S CAJETILLAPZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10108","964","Maquilas Ii","0","0",".68","33.93","33.93","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024888","75082338","PALL MALL 125 AÑOS CASE MIAMI 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10108","964","Maquilas Ii","0","0",".14","10.32","10.32","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100012957","7503023959001","CAMEL FILTERS 20S 1CAJE","20 México","200 México","M204","C20406","982","Bosques Radiatas","0","0",".36","26.17","26.17","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080904","75043247","MARLBORO CIGARR ICE XPRESS 14 CAJET","20 México","200 México","M204","C20410","988","T2 Llegadas","0","0",".36","20.32","20.32","DESABASTO"
