PROVEEDOR,CATEGORIA,ID_ARTICULO,UPC,DESC_ARTICULO,DIVISION,PLAZA,MERCADO,CAMPO,NUM_TIENDA,NOMBRE_TIENDA,INVENTARIO_UDS,INVENTARIO_PESOS,VENTA_UDS_PTD,VENTA_PESOS_PTD,VENTA_PERDIDA_PESOS,ESTATUS
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025448,75083922,PALL MALL ALASKA STRESS RELIEVER 15 PZ,20 Mexico,200 Mexico,M204,C20406,1092,El Olivo,0,0,0.11,5.54,5.54,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100004788,75051785,LUCKY STRIKE CLICK 4 MIX,20 Mexico,200 Mexico,M204,C20404,1011,Colector 13,0,0,0.11,7.85,7.85,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025448,75083922,PALL MALL ALASKA STRESS RELIEVER 15 PZ,20 Mexico,200 Mexico,M205,C20505,559,Allende,0,0,0.07,3.69,3.69,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100014187,75068363,PALL MALL NEW YORK 20,20 Mexico,200 Mexico,M205,C20503,1195,Tlalpan Casi Esquina Xola,0,0,0.36,24.01,24.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025444,75083953,PALL MALL TOKYO STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M200,C20005,2020,CUERNAVACA ESQUINA JUAN ESCUTIA,0,0,0.18,12.01,12.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025445,75083977,PALL MALL MIAMI STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M204,C20406,1092,El Olivo,0,0,0.14,9.61,9.61,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025444,75083953,PALL MALL TOKYO STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M203,C20304,2117,TEKAL ESQUINA YOBAIN,0,0,0.07,4.8,4.8,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025446,75083960,PALL MALL LONDON STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M205,C20503,1195,Tlalpan Casi Esquina Xola,0,0,0.18,12.01,12.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025448,75083922,PALL MALL ALASKA STRESS RELIEVER 15 PZ,20 Mexico,720 Morelos,M720,C72001,2873,SANTA FE LIFESTYLE,0,0,0.32,16.63,16.63,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023423,75079888,LUCKY STRIKE ORIGINS RICH 20 PZ,20 Mexico,200 Mexico,M200,C20004,2413,SCHILLER,0,0,0.21,15.7,15.7,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080257,75001339,MARLBORO CIGARR ROJO 14S CD CAJET,20 Mexico,890 Quintana Roo,M890,C89001,2827,MEXICO,0,0,1.93,110.04,110.04,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080898,42138051,WINSTON CIGARR BLUE 20S CAJET,20 Mexico,200 Mexico,M202,C20203,568,Col.Juarez,0,0,0.18,10.93,10.93,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022331,75004408,MARLBORO VISTA ARTIC 14S CAJETILLAPZ,20 Mexico,200 Mexico,M201,C20104,1949,Holbein,0,0,0.07,3.63,3.63,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025284,75083892,PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M201,C20101,721,Tehuantepec,0,0,0.07,4.8,4.8,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013892,75064754,MONTANA SHOTS 1PZ,20 Mexico,720 Morelos,M720,C72002,2053,REFORMA ESQ TEPOZTECO,0,0,0.57,38.42,38.42,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080896,40331362,WINSTON CIGARR CLASSIC  14S CAJET,20 Mexico,200 Mexico,M205,C20504,945,Eugenia,0,0,0.11,5.08,5.08,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025446,75083960,PALL MALL LONDON STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M205,C20503,1425,Tlalpan Y Victor Hugo,0,0,0.25,16.81,16.81,DESABASTO
"8976 DRUGS EXPRESS, S.A DE C.V.",008 Cigarros,100017182,8.41478E+12,SMOKING PAPEL ZIGZAG RED 1 PZ,20 Mexico,890 Quintana Roo,M890,C89003,2547,VIA 38,0,0,0.04,1.42,1.42,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100016413,75071455,PALL MALL RED 20,20 Mexico,200 Mexico,M205,C20501,351,Adolfo Prieto,2,122.41,2.29,139.9,17.49,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100004788,75051785,LUCKY STRIKE CLICK 4 MIX,20 Mexico,200 Mexico,M203,C20303,956,Asuncion,0,0,0.07,5.23,5.23,DESABASTO
21864 ARTICUN DISTRIBUIDORA S.A. DE C.V.,008 Cigarros,100080947,7.50224E+12,ARTIGAS/CARL PURO MIX PLUS CORONA GO 40GR,20 Mexico,800 Yucatan,M800,C80004,2175,PUERTA MAYA,0,0,0.04,3.45,3.45,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025445,75083977,PALL MALL MIAMI STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M202,C20204,1951,CARRETERA MEXICO-TEXCOCO,0,0,0.18,12.01,12.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025448,75083922,PALL MALL ALASKA STRESS RELIEVER 15 PZ,20 Mexico,200 Mexico,M204,C20402,2929,LA ANTIGUA,0,0,0.04,1.85,1.85,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100018745,75073541,PALL MALL EX WHITE 15 1 CAJETILLA,20 Mexico,200 Mexico,M205,C20504,3120,POPOCATEPETL,0,0,0.86,39.9,39.9,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025445,75083977,PALL MALL MIAMI STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M203,C20302,828,Cardiologia,0,0,0.14,9.61,9.61,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025446,75083960,PALL MALL LONDON STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M203,C20302,1911,ESTADIO AZTECA ESQ. TLALPAN,0,0,0.18,12.01,12.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024888,75082338,PALL MALL 125 A?OS CASE MIAMI 20 PZ,20 Mexico,800 Yucatan,M800,C80001,2161,KANASIN,0,0,0.14,9.61,9.61,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100024294,7.31125E+12,ZYN COOL MINT MINI MEDIUM CAJETILLA PZ,20 Mexico,800 Yucatan,M800,C80005,2917,XIIMBAL,0,0,0.32,19.67,19.67,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025446,75083960,PALL MALL LONDON STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M202,C20202,1385,Enrico Martinez,0,0,0.29,19.21,19.21,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024886,75082314,PALL MALL 125 A?OS CASE LONDON 20 PZ,20 Mexico,720 Morelos,M720,C72001,3020,CHILPANCINGO - CUERNAVACA,0,0,0.07,4.8,4.8,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100004788,75051785,LUCKY STRIKE CLICK 4 MIX,20 Mexico,200 Mexico,M201,C20101,1993,Amores esq morena,0,0,0.14,10.47,10.47,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025297,7.50304E+12,VELO GREEN SPEARMINT 8 MG 20 PZ,20 Mexico,800 Yucatan,M800,C80005,2728,ALDEA TULUM,0,0,0.18,13.39,13.39,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025445,75083977,PALL MALL MIAMI STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M201,C20102,467,W.T.C.,0,0,0.04,2.4,2.4,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025445,75083977,PALL MALL MIAMI STRESS RELIEVER 20 PZ,20 Mexico,800 Yucatan,M800,C80003,2921,GRAN REAL,0,0,0.18,12.01,12.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025448,75083922,PALL MALL ALASKA STRESS RELIEVER 15 PZ,20 Mexico,800 Yucatan,M800,C80001,2162,CD INDUSTRIAL,0,0,0.11,5.54,5.54,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100024399,7.31125E+12,ZYN COOL MINT MINI STRONG UNIDAD PZ,20 Mexico,800 Yucatan,M800,C80004,2570,CASA MEXICANA,0,0,0.71,38.44,38.44,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100004788,75051785,LUCKY STRIKE CLICK 4 MIX,20 Mexico,200 Mexico,M205,C20506,2187,JUVENTINO ROSAS II,0,0,0.18,13.09,13.09,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025444,75083953,PALL MALL TOKYO STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M200,C20006,2354,GENERAL SALVADOR ALVARADO,0,0,0.07,4.8,4.8,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025444,75083953,PALL MALL TOKYO STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M201,C20102,1170,Insurgentes Esq Georgia,0,0,0.14,9.61,9.61,DESABASTO
21864 ARTICUN DISTRIBUIDORA S.A. DE C.V.,008 Cigarros,100014774,7.50301E+12,"ARTIGAS/CARL PURO MIX CORONA SABOR C 40GR				",20 Mexico,800 Yucatan,M800,C80004,2175,PUERTA MAYA,0,0,0.18,14.16,14.16,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025283,75083885,PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 15 PZ,20 Mexico,800 Yucatan,M800,C80003,3000,PUERTA DE PIEDRA,0,0,0.07,3.69,3.69,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080898,42138051,WINSTON CIGARR BLUE 20S CAJET,20 Mexico,200 Mexico,M205,C20505,559,Allende,0,0,0.29,17.49,17.49,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025446,75083960,PALL MALL LONDON STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M204,C20406,2307,PARQUE CADIZ,0,0,0.29,19.21,19.21,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080897,42138037,WINSTON CIGARR CLASSIC 20S CAJET,20 Mexico,200 Mexico,M203,C20303,1961,CENTRO SAN ANGEL,0,0,0.18,10.16,10.16,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025283,75083885,PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 15 PZ,20 Mexico,800 Yucatan,M800,C80003,2750,CEIBA,0,0,0.07,3.69,3.69,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025445,75083977,PALL MALL MIAMI STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M204,C20401,2582,LEGARIA,0,0,0.18,12.01,12.01,DESABASTO
"2216 NUEVA DISTABAC, S.A. DE C.V.",008 Cigarros,100080763,7.50161E+12,HUMIDIBG PURO PLATINUM CAJET,20 Mexico,200 Mexico,M202,C20204,1570,Cecilio Robelo,0,0,0.04,3.05,3.05,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025448,75083922,PALL MALL ALASKA STRESS RELIEVER 15 PZ,20 Mexico,720 Morelos,M720,C72001,2281,PALMIRA,0,0,0.07,3.69,3.69,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014850,4.0331E+12,"WINSTON CLASSIC 25S		",20 Mexico,200 Mexico,M202,C20202,917,Articulo 123,0,0,0.18,12.01,12.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025284,75083892,PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 20 PZ,20 Mexico,700 Puebla,M700,C70001,1985,ATLIXCO 31 PONIENTE,0,0,0.04,2.4,2.4,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014850,4.0331E+12,"WINSTON CLASSIC 25S		",20 Mexico,200 Mexico,M200,C20001,3174,ENTTORNO,0,0,0.14,9.61,9.61,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014850,4.0331E+12,"WINSTON CLASSIC 25S		",20 Mexico,200 Mexico,M204,C20407,2211,Metro Popotla,0,0,0.29,19.21,19.21,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100004048,75050443,BENSON&HEDGE GOLD PEARL,20 Mexico,800 Yucatan,M800,C80002,2803,MOTUL,0,0,0.89,67.73,67.73,DESABASTO
"2216 NUEVA DISTABAC, S.A. DE C.V.",008 Cigarros,100024599,7.50161E+12,PURO MATACAN ROBUSTO IND,20 Mexico,200 Mexico,M201,C20103,2613,CUMBRES DE MALTRATA ESQ LUZ SAVI?ON,0,0,0.04,2.62,2.62,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025445,75083977,PALL MALL MIAMI STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M204,C20404,1231,Insurgentes Norte,0,0,0.11,7.2,7.2,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025446,75083960,PALL MALL LONDON STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M200,C20006,1841,BENJAMIN FRANKLIN,0,0,0.18,12.01,12.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025448,75083922,PALL MALL ALASKA STRESS RELIEVER 15 PZ,20 Mexico,200 Mexico,M204,C20403,13,Santa Monica,0,0,0.18,9.24,9.24,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025444,75083953,PALL MALL TOKYO STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M203,C20303,956,Asuncion,0,0,0.04,2.4,2.4,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025444,75083953,PALL MALL TOKYO STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M204,C20402,3173,PARK VIEW ESMERALDA,0,0,0.07,4.8,4.8,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025442,75083939,PALL MALL ALASKA STRESS RELIEVER 20 PZ,20 Mexico,890 Quintana Roo,M890,C89007,2896,PARAISO MAYA,0,0,0.18,12.01,12.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025446,75083960,PALL MALL LONDON STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M204,C20401,1733,Lomas de Sotelo II,0,0,0.14,9.61,9.61,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025444,75083953,PALL MALL TOKYO STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M204,C20405,1029,Tlalnepantla,0,0,0.04,2.4,2.4,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025296,7.50304E+12,VELO STRAWBERRY ICE 8 MG 20 PZ,20 Mexico,200 Mexico,M200,C20007,2769,ALMUDENA,0,0,0.54,26.17,26.17,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025448,75083922,PALL MALL ALASKA STRESS RELIEVER 15 PZ,20 Mexico,200 Mexico,M205,C20502,1253,Ermita Y Sur 89,0,0,0.21,11.08,11.08,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100024134,75006587,MARLBORO LUNA SHUFFLE 100 BOX 20 STD CAJETILLA PZ,20 Mexico,700 Puebla,M700,C70001,3089,LOMAS II,0,0,0.04,2.4,2.4,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025283,75083885,PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 15 PZ,20 Mexico,890 Quintana Roo,M890,C89004,2530,SALVIA,0,0,0.11,5.54,5.54,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080897,42138037,WINSTON CIGARR CLASSIC 20S CAJET,20 Mexico,200 Mexico,M200,C20007,2769,ALMUDENA,0,0,0.07,4.06,4.06,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025444,75083953,PALL MALL TOKYO STRESS RELIEVER 20 PZ,20 Mexico,200 Mexico,M205,C20504,2689,YACATAS,0,0,0.32,21.61,21.61,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025292,7.50304E+12,VELO TROPICAL MANGO 8 MG 20 PZ,20 Mexico,200 Mexico,M200,C20007,2069,TECNOLOGICO,0,0,0.32,18.32,18.32,DESABASTO
