"PROVEEDOR","CATEGORIA","ID_ARTICULO","UPC","DESC_ARTICULO","DIVISION","PLAZA","MERCADO","CAMPO","NUM_TIENDA","NOMBRE_TIENDA","INVENTARIO_UDS","INVENTARIO_PESOS","VENTA_UDS_PTD","VENTA_PESOS_PTD","VENTA_PERDIDA_PESOS","ESTATUS"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025446","75083960","PALL MALL LONDON STRESS RELIEVER 20 PZ","20 México","200 México","M205","C20503","1425","Tlalpan Y Victor Hugo","0","0",".04","2.4","2.4","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025442","75083939","PALL MALL ALASKA STRESS RELIEVER 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10001","1518","Ampliación Bugambilias","0","0",".36","26.46","26.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025284","75083892","PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 20 PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60008","1918","PASEO DEL VALLE Y ZAFIRO","0","0",".11","7.74","7.74","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025443","75083946","PALL MALL MYKONOS STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M503","C50305","1542","Benito Juarez","0","0",".25","17.12","17.12","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025445","75083977","PALL MALL MIAMI STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M502","C50209","3111","MISION SAN PABLO","0","0",".07","4.93","4.93","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100012957","7503023959001","CAMEL FILTERS 20S 1CAJE","50 Nuevo León","500 Nuevo León","M501","C50109","597","Hacienda La Morena","0","0",".11","7.97","7.97","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022054","7503023959438"," WINSTON OASIS FRES 27.4 G	","20 México","200 México","M205","C20508","958","Aeropuerto Puerta 5","0","0",".04","2.11","2.11","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014714","75068776","BENSON&HEDGE GOLD 100 RCB 20 1CAJE","20 México","800 Yucatán","M800","C80005","2900","PALALMA","0","0",".79","65.02","65.02","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021048","75005481","LM LM 25S 25S 1 CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10008","1877","Las Torres y Margarita Maza de Juarez","3","183.33","4.04","246.63","63.3","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080898","42138051","WINSTON CIGARR BLUE 20S CAJET","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11002","1876","Cuicuilco","0","0",".11","7.04","7.04","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024415","7702303630924","VELO TROPICAL MANGO 4 MG 15 PZ","50 Nuevo León","500 Nuevo León","M503","C50308","763","Lomas De Escobedo","0","0",".36","2","2","DESABASTO"
"2216 NUEVA DISTABAC, S.A. DE C.V.","008 Cigarros","100024599","7501609515894","PURO MATACAN ROBUSTO IND","20 México","200 México","M202","C20203","1546","Genova 21 Casi Esq Estrasburgo","0","0",".14","10.47","10.47","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025442","75083939","PALL MALL ALASKA STRESS RELIEVER 20 PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60002","1340","Silza","0","0",".04","2.58","2.58","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100015341","75070090","PALL MALL MIX PACK 20","20 México","200 México","M203","C20303","2518","RIO MAGDALENA","0","0",".04","2.4","2.4","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024462","7707200946741","VELO POLAR PEPPERMINT 4 MG 15 PZ","50 Nuevo León","500 Nuevo León","M502","C50207","426","Centro América","0","0",".11","0","0","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","50 Nuevo León","500 Nuevo León","M501","C50105","251","Vista Regia","0","0",".11","7.2","7.2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024887","75082307","PALL MALL 125 AÑOS CASE HAWAII 20 PZ","50 Nuevo León","500 Nuevo León","M506","C50601","1430","Leones Y Del Pico","0","0",".04","2.4","2.4","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023681","75006389","TEREA BLUE CAJETILLA PZ","30 Jalisco-Baja California-Sonora","610 Baja California (Ensenada)","M610","C61001","1281","Ámbar","0","0",".29","20.9","20.9","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023684","75006952","TEREA PURPLE CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M505","C50505","2137","NUEVO MEXICO","0","0",".25","16.81","16.81","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025446","75083960","PALL MALL LONDON STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M503","C50309","248","Laredo","0","0",".04","2.4","2.4","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025445","75083977","PALL MALL MIAMI STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M503","C50303","1023","Independencia Cienega De Flores","0","0",".11","7.2","7.2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025670","75083786","PALL MALL GOLD SELECT 14 PZ","50 Nuevo León","500 Nuevo León","M508","C50804","1310","Conductores","0","0",".25","8.41","8.41","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025445","75083977","PALL MALL MIAMI STRESS RELIEVER 20 PZ","20 México","200 México","M205","C20503","1425","Tlalpan Y Victor Hugo","0","0",".11","7.27","7.27","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024462","7707200946741","VELO POLAR PEPPERMINT 4 MG 15 PZ","20 México","200 México","M203","C20307","2021","SAN FERNANDO ESQ DEL PARQUE","0","0",".04","2","2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024417","7702303391467","VELO STRAWBERRY ICE 4 MG 15 PZ","50 Nuevo León","500 Nuevo León","M506","C50609","2566"," CASTELLANA Y MADEIRA","0","0",".18","2","2","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023680","75032777","TEREA BLACK GREEN CAJETILLA PZ","20 México","800 Yucatán","M800","C80006","2179","TULUM CRUCERO","0","0",".21","15.52","15.52","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025284","75083892","PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30107","1068","Torres Quintero","0","0",".11","7.27","7.27","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080898","42138051","WINSTON CIGARR BLUE 20S CAJET","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11007","2401","ALLENDE Y BRECHA 109","0","0",".04","2.35","2.35","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024288","7622100558453"," IQOS ILUMA PEBBLE GREY CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M504","C50403","1586","Nueva Miravalle","0","0",".29","246.06","246.06","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022965","75019570","MARLBORO CRAFTED 2.0 GOLD KS BOX 20","20 México","200 México","M205","C20508","988","T2 Llegadas","0","0",".86","54.68","54.68","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080896","40331362","WINSTON CIGARR CLASSIC  14S CAJET","20 México","200 México","M200","C20004","806","Hegel","0","0",".11","5.08","5.08","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100013136","75066345","MARLBORO FUSION SUMMER 100BOX 1CAJ","50 Nuevo León","500 Nuevo León","M508","C50802","1181","Jaime Sabines","0","0","3.64","251.23","251.23","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014678","7503023959148","CAMEL NATURAL FLAVOR 20						","50 Nuevo León","500 Nuevo León","M506","C50604","2114","COLOSIO Y ALBAHACA","0","0",".07","4.37","4.37","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025673","75083779","PALL MALL PALL MALL GOLD SELECT 20 PZ","50 Nuevo León","500 Nuevo León","M502","C50205","3078","ALMERIA II","0","0",".36","16.63","16.63","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100025310","75083649","TEREA GLACIER PEARL 20 CAJETILLA PZ","20 México","800 Yucatán","M800","C80006","3126","MAYAN MONKEY","0","0",".61","40.83","40.83","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100018872","75001384","MARLBORO VISTA ARTIC 20 1 CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10004","1967","Carr. Ribereña y Bicentenario","0","0",".18","13.23","13.23","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021950","75004392","FAROS 20 1 CAJETILLA","20 México","200 México","M203","C20305","1476","CALZADA DEL HUESO CASI ESQ. VISTA HERMOSA. M203","0","0","1.36","63.18","63.18","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024882","75082277","PALL MALL 125 AÑOS CASE ALASKA 20 PZ","50 Nuevo León","500 Nuevo León","M503","C50301","3079","ALIANZA II","0","0",".29","19.7","19.7","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025283","75083885","PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 15 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10101","742","Circuito Independencia","0","0",".04","2.02","2.02","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025446","75083960","PALL MALL LONDON STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M502","C50201","461","Pio Xii","0","0",".04","2.46","2.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023317","75078843","MONTANA SHOTS CLASSICS 25 PZ","20 México","200 México","M204","C20405","1265","Tultitlan esq. Av. Indep.","1","52.59","2.93","150.92","98.33","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080957","75047337","BENSON&HEDGES PEARL CAPS CAJETILLA","20 México","800 Yucatán","M800","C80004","2554","PASEO DEL CARMEN","0","0",".46","38.42","38.42","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024997","7311250046971","ZYN SPEARMINT 3MG MEDIUM CAJETILLA PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60002","2628","LATINOAMERICANA Y SINALOA","0","0",".11","2.98","2.98","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022965","75019570","MARLBORO CRAFTED 2.0 GOLD KS BOX 20","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40002","2971","COLOSIO Y LOS VALDEZ","0","0",".93","56.84","56.84","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014678","7503023959148","CAMEL NATURAL FLAVOR 20						","50 Nuevo León","500 Nuevo León","M505","C50504","1600","Nevado de toluca","0","0",".11","6.56","6.56","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025446","75083960","PALL MALL LONDON STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M506","C50607","1996","VILLAS DE ALCALI","0","0",".04","2.46","2.46","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024320","75006280","FAROS FAROS KS BOX 25 CAJETILLA PZ","20 México","200 México","M204","C20401","357","Tritones","0","0","2.96","155.88","155.88","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024417","7702303391467","VELO STRAWBERRY ICE 4 MG 15 PZ","50 Nuevo León","500 Nuevo León","M502","C50209","3044","SAN ISIDRO","0","0",".11","0","0","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024416","7702303813235","VELO TROPICAL MANGO 6 MG 15 PZ","50 Nuevo León","500 Nuevo León","M506","C50606","2852","BOSQUES DE LAS LOMAS","0","0",".18","10.01","10.01","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025445","75083977","PALL MALL MIAMI STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M508","C50804","1974","Av. Torres de Santo Domingo y Enrique Recio","0","0",".11","7.39","7.39","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025443","75083946","PALL MALL MYKONOS STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M502","C50208","2930","LOMAS DE FATIMA","0","0",".14","9.85","9.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025448","75083922","PALL MALL ALASKA STRESS RELIEVER 15 PZ","20 México","720 Morelos","M720","C72001","2873","SANTA FE LIFESTYLE","0","0",".11","5.54","5.54","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100018872","75001384","MARLBORO VISTA ARTIC 20 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M506","C50606","2674","VALLE DE CUMBRES","0","0",".36","24.63","24.63","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025448","75083922","PALL MALL ALASKA STRESS RELIEVER 15 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30102","837","Cajititlán","0","0",".04","1.85","1.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023423","75079888","LUCKY STRIKE ORIGINS RICH 20 PZ","20 México","200 México","M200","C20004","2413","SCHILLER","0","0",".18","13.09","13.09","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100018931","7503023959346","CAMEL FILTER LEP ANIMALS 20S 23 G","50 Nuevo León","500 Nuevo León","M501","C50108","1728","San Roque y valle real","0","0",".04","2.62","2.62","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025446","75083960","PALL MALL LONDON STRESS RELIEVER 20 PZ","10 Coahuila-Tamaulipas","410 Coahuila (Torreón)","M410","C41001","1802","Juarez y Donato Guerra","0","0",".14","9.73","9.73","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023684","75006952","TEREA PURPLE CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M507","C50707","2140","Epicuro y Abraham Lincoln","0","0",".04","2.4","2.4","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100013075","75064747","MONTANA SHOTS 15S 1PZ","20 México","200 México","M203","C20306","1651","Calz. De las Bombas y Ronchamp","0","0",".73","34.14","34.14","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024289","7311250044373","ZYN BLACK CHERRY MINI MEDIUM CAJETILLA PZ","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62002","2212","SAN LUIS RIO COLORADO Y SABINA","0","0",".07","4.37","4.37","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025443","75083946","PALL MALL MYKONOS STRESS RELIEVER 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10008","1525","Peatonal Juarez","0","0",".07","5.29","5.29","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025445","75083977","PALL MALL MIAMI STRESS RELIEVER 20 PZ","20 México","800 Yucatán","M800","C80005","2728","ALDEA TULUM","0","0",".14","9.98","9.98","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024244","75006358","TEREA SUN PEARL CAJETILLA PZ","20 México","800 Yucatán","M800","C80002","2761","MANERE","1","67.24","1.07","72.04","4.8","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024884","75082284","PALL MALL 125 AÑOS CASE TOKYO 20 PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40008","2963","ANKARA","0","0",".07","4.8","4.8","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022995","7503023959520","WINSTON WINSTON RED 25S 1 PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60001","2854","CONCORDIA","0","0",".07","3.87","3.87","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","50 Nuevo León","500 Nuevo León","M502","C50208","2229","Anzures","0","0",".14","9.61","9.61","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025053","75081942","LUCKIES 20S","20 México","200 México","M202","C20203","568","Col.Juarez","0","0",".14","8.74","8.74","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021950","75004392","FAROS 20 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30003","2956","TECOS","0","0","1.79","83.13","83.13","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019232","75074876","PALL MALL XL RED & CLICK 15S 1 CAJETILLA","20 México","700 Puebla","M700","C70002","2003","SAN MARTIN ESQ. TEZIUTLAN","0","0",".07","3.73","3.73","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100015341","75070090","PALL MALL MIX PACK 20","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30108","1646","Centro Magno","0","0",".11","7.2","7.2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025445","75083977","PALL MALL MIAMI STRESS RELIEVER 20 PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40004","751","Pedro Lyonet","0","0",".07","4.86","4.86","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025445","75083977","PALL MALL MIAMI STRESS RELIEVER 20 PZ","20 México","200 México","M203","C20302","828","Cardiologia","0","0",".04","2.4","2.4","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100014714","75068776","BENSON&HEDGE GOLD 100 RCB 20 1CAJE","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11003","1941","ROBERTO GUERRA Y MARTE R. GOMEZ","0","0","1.43","119.05","119.05","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019549","75073985","LUCKY STRIKE NOVA 20S 1 CAJETILLA","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11007","140","Constitucion","0","0",".04","2.58","2.58","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025445","75083977","PALL MALL MIAMI STRESS RELIEVER 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30005","968","La Grana","0","0",".07","4.8","4.8","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025446","75083960","PALL MALL LONDON STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M506","C50606","2702","CALZADA LAS MITRAS","0","0",".04","2.46","2.46","DESABASTO"
"2216 NUEVA DISTABAC, S.A. DE C.V.","008 Cigarros","100024599","7501609515894","PURO MATACAN ROBUSTO IND","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30004","2743","FELIPE ZETTER","0","0",".11","7.85","7.85","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100025332","75032807","MARLBORO URBAN SHUFFLE 100 BOX 20 CAJETILLA PZ","30 Jalisco-Baja California-Sonora","650 Sonora (Hermosillo)","M650","C65001","2014","VERACRUZ Y REYES","0","0",".36","24.01","24.01","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000079","75079017","PALL MALL BORA BORA SUNBREAK 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10107","123","20 De Noviembre","0","0",".79","53.82","53.82","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020133","75075217","MARLBORO VISTA SUMMER FUSIO 1 CAJETILLA","20 México","890 Quintana Roo","M890","C89004","2530","SALVIA","0","0",".71","40.64","40.64","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100021977","75004385","FAROS FAROS FAROS 14 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30101","1104","Arroyo De En Medio","0","0","2.68","90.06","90.06","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025283","75083885","PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 15 PZ","50 Nuevo León","500 Nuevo León","M502","C50203","2727","CERRADAS DE CASA BLANCA","0","0",".04","1.85","1.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025445","75083977","PALL MALL MIAMI STRESS RELIEVER 20 PZ","20 México","800 Yucatán","M800","C80003","2921","GRAN REAL","0","0",".07","4.8","4.8","DESABASTO"
