PROVEEDOR,CATEGORIA,ID_ARTICULO,UPC,DESC_ARTICULO,DIVISION,PLAZA,MERCADO,CAMPO,NUM_TIENDA,NOMBRE_TIENDA,INVENTARIO_UDS,INVENTARIO_PESOS,VENTA_UDS_PTD,VENTA_PESOS_PTD,VENTA_PERDIDA_PESOS,ESTATUS
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100024288,7.6221E+12, IQOS ILUMA PEBBLE GREY CAJETILLA PZ,20 México,200 México,M203,C20304,1703,LUIS CABRERA ESQ. NARANJOS,0,0,0.04,30.76,30.76,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100025162,7.50302E+12,WINSTON WINSTON CLASSIC 25S 25 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30110,380,Gobernador Curiel,0,0,0.11,7.2,7.2,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023425,75079963,PALL MALL CLASSICS 25 PZ,50 Nuevo León,500 Nuevo León,M506,C50601,34,San Jose,0,0,0.71,40.64,40.64,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100015341,75070090,PALL MALL MIX PACK 20,50 Nuevo León,500 Nuevo León,M500,C50004,54,Jesus M. Garza,0,0,0.14,9.61,9.61,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014850,4.0331E+12,"WINSTON CLASSIC 25S		",10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M101,C10107,123,20 De Noviembre,0,0,1.39,100.6,100.6,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025672,75083762,PALL MALL PALL MALL SELECT 14 PZ,50 Nuevo León,500 Nuevo León,M500,C50005,152,Serafín Peña,0,0,0.93,31.22,31.22,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023686,75006938,TEREA SIENNA CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M506,C50605,153,Seguridad Social,0,0,0.21,14.41,14.41,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025672,75083762,PALL MALL PALL MALL SELECT 14 PZ,50 Nuevo León,500 Nuevo León,M505,C50501,173,Bravo,0,0,0.93,31.22,31.22,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024321,75080679,LUCKIES 25S,50 Nuevo León,500 Nuevo León,M505,C50501,173,Bravo,0,0,0.14,9.61,9.61,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,50 Nuevo León,500 Nuevo León,M502,C50203,198,Casa Blanca,0,0,0.82,60.19,60.19,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025845,75084127,PALL MALL HAWAII ROADTRIP CAN 20 PZ,20 México,200 México,M205,C20507,247,Santa Isabel,0,0,0.14,9.85,9.85,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100024282,7.6221E+12, IQOS ILUMA ONE AZURE BLUE CAJETILLA PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30001,294,San Dionisio,0,0,0.04,18.44,18.44,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100022118,75076429,PALL MALL HAWAII 20S 1 CAJETILLA,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M101,C10104,303,Tonga,0,0,1.71,126.98,126.98,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,50 Nuevo León,500 Nuevo León,M500,C50001,309,Tesoreria,0,0,0.21,15.7,15.7,DESABASTO
"2216 NUEVA DISTABAC, S.A. DE C.V.",008 Cigarros,100024599,7.50161E+12,PURO MATACAN ROBUSTO IND,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30110,455,8 De Julio,0,0,0.04,2.62,2.62,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024417,7.7023E+12,VELO STRAWBERRY ICE 4 MG 15 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30110,455,8 De Julio,0,0,0.18,10.01,10.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100017982,75071776,PALL MALL CLASSICS 20,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40004,658,Rufino Tamayo,1,64.66,1.04,52.68,-11.98,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025298,7.50304E+12,VELO POLAR PEPPERMINT 8 MG 20 PZ,20 México,200 México,M201,C20101,719,Tepic,0,0,0.14,10.47,10.47,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100024244,75006358,TEREA SUN PEARL CAJETILLA PZ,20 México,200 México,M200,C20008,724,Rio Danubio,0,0,2.86,192.12,192.12,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024418,7.7023E+12,VELO STRAWBERRY ICE 6 MG 15 PZ,50 Nuevo León,500 Nuevo León,M508,C50807,730,Oaxaca,0,0,0.04,2,2,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025846,75084134,PALL MALL BORA BORA ROADTRIP CAN 20 PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M101,C10101,742,Circuito Independencia,0,0,0.07,5.29,5.29,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100015341,75070090,PALL MALL MIX PACK 20,50 Nuevo León,500 Nuevo León,M506,C50602,604,Planicies,0,0,0.04,2.4,2.4,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025843,75084165,PALL MALL TOKYO ROADTRIP CAN 20 PZ,50 Nuevo León,500 Nuevo León,M506,C50602,604,Planicies,0,0,0.14,9.85,9.85,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,50 Nuevo León,500 Nuevo León,M506,C50602,604,Planicies,0,0,0.29,20.94,20.94,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025842,75084189,PALL MALL ALASKA ROADTRIP CAN 20 PZ,50 Nuevo León,500 Nuevo León,M506,C50602,604,Planicies,0,0,0.29,19.7,19.7,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100016443,75071295,PALL MALL ALASKA DUSK 20,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40001,647,Pedro Figueroa,0,0,2.5,172.41,172.41,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100026074,7.50304E+12,VELO TROPICAL MANGO 4MG TC BK 15 PZ,20 México,200 México,M200,C20006,789,Campeche,0,0,0.11,6,6,DESABASTO
"2216 NUEVA DISTABAC, S.A. DE C.V.",008 Cigarros,100024599,7.50161E+12,PURO MATACAN ROBUSTO IND,20 México,200 México,M200,C20006,789,Campeche,0,0,0.11,7.85,7.85,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023682,75006396,TEREA BRONZE CAJETILLA PZ,20 México,200 México,M200,C20006,789,Campeche,0,0,0.86,60.01,60.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025848,75084486,PALL MALL MANILA ROADTRIP CAN 20 PZ,20 México,200 México,M200,C20006,789,Campeche,0,0,0.68,46.8,46.8,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100026074,7.50304E+12,VELO TROPICAL MANGO 4MG TC BK 15 PZ,20 México,200 México,M203,C20303,878,Picacho,0,0,0.04,2,2,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020837,75074081,PALL MALL EX CLASSI 14S 1 CAJETILLA,20 México,200 México,M205,C20508,988,T2 Llegadas,0,0,0.11,4.02,4.02,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025297,7.50304E+12,VELO GREEN SPEARMINT 8 MG 20 PZ,20 México,200 México,M201,C20104,1000,Diagonal San Antonio,0,0,0.25,18.32,18.32,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100025449,7.50303E+12,VISTA BLOSSOM MIST 100 BOX 20 (LATA CENICERO '25),50 Nuevo León,500 Nuevo León,M503,C50308,1184,Topo Grande,0,0,0.11,7.39,7.39,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020837,75074081,PALL MALL EX CLASSI 14S 1 CAJETILLA,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10008,1451,Heroes De La Reforma,0,0,1.54,59.72,59.72,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100016443,75071295,PALL MALL ALASKA DUSK 20,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40001,1494,Eulalio Gtz Y Jacarandas,3,248.28,5.07,349.75,101.47,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024882,75082277,PALL MALL 125 AÑOS CASE ALASKA 20 PZ,30 Jalisco-Baja California-Sonora,610 Baja California (Ensenada),M610,C61001,1277,Cibolas,0,0,0.11,8.04,8.04,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019230,75074982,PALL MALL XL TOKYO 15S 1 CAJETILLA,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30106,1285,Federalismo Ii,0,0,0.86,45.07,45.07,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025675,75083755,PALL MALL PALL MALL SELECT 20 PZ,50 Nuevo León,500 Nuevo León,M503,C50306,1313,Concordia Ii,0,0,0.96,44.89,44.89,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025296,7.50304E+12,VELO STRAWBERRY ICE 8 MG 20 PZ,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60006,1327,Insurgentes 1,0,0,0.36,28.44,28.44,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080898,42138051,WINSTON CIGARR BLUE 20S CAJET,10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11005,1356,Av Del Trabajo,0,0,0.14,9.39,9.39,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014850,4.0331E+12,"WINSTON CLASSIC 25S		",10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11001,1396,Carr. Matamoros-Victoria,0,0,0.25,18.06,18.06,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025846,75084134,PALL MALL BORA BORA ROADTRIP CAN 20 PZ,10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11007,1399,Constitucion Y Galeana,0,0,0.11,7.94,7.94,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013891,75064778,PALL MALL RED 25 1PZ,10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11007,1399,Constitucion Y Galeana,0,0,0.68,49.01,49.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100026388,75080518,PALL MALL OSAKA 20 PZ,10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11004,2067,Primera y John F. Kennedy,0,0,0.36,19.18,19.18,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100014187,75068363,PALL MALL NEW YORK 20,50 Nuevo León,500 Nuevo León,M504,C50403,1586,Nueva Miravalle,0,0,0.39,27.09,27.09,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025297,7.50304E+12,VELO GREEN SPEARMINT 8 MG 20 PZ,50 Nuevo León,500 Nuevo León,M502,C50203,2093,Plaza Alcatraces,0,0,0.11,7.85,7.85,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,50 Nuevo León,500 Nuevo León,M502,C50203,2093,Plaza Alcatraces,0,0,0.04,2.62,2.62,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,101000062,75006372,MARLBORO FOREST FUSION CAJETILLA PZ,30 Jalisco-Baja California-Sonora,650 Sonora (Hermosillo),M650,C65002,2013,MONTEVERDE Y ABURTO,0,0,0.04,2.46,2.46,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025296,7.50304E+12,VELO STRAWBERRY ICE 8 MG 20 PZ,30 Jalisco-Baja California-Sonora,650 Sonora (Hermosillo),M650,C65002,2025,REFORMA Y CALLE 8,0,0,0.18,13.09,13.09,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023426,75079956,LUCKY STRIKE ORIGINAL RED 20 PZ,50 Nuevo León,500 Nuevo León,M507,C50705,2358,Fidel Velazquez Y Alvaro Barrera,0,0,0.04,2.19,2.19,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100026385,75080525,PALL MALL HONOLULU 20 PZ,50 Nuevo León,500 Nuevo León,M506,C50607,2005,ROBLE Y DIAMANTE,0,0,0.36,17.86,17.86,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022995,7.50302E+12,WINSTON WINSTON RED 25S 1 PZ,50 Nuevo León,500 Nuevo León,M506,C50607,2005,ROBLE Y DIAMANTE,0,0,0.07,3.76,3.76,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080820,75031053,MARLBORO CIGARR ICEEXPRESS CAJET,20 México,200 México,M200,C20007,3019,PINO,1,88.79,1.82,140.06,51.27,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100021950,75004392,FAROS 20 1 CAJETILLA,20 México,200 México,M200,C20007,3019,PINO,0,0,0.36,18.1,18.1,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024420,7.7023E+12,VELO GREEN SPEARMINT 6 MG 15 PZ,20 México,720 Morelos,M720,C72001,2058,DIAZ ORDAZ ESQ. SANTA CLARA,0,0,0.11,6,6,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025677,75083793,PALL MALL PALL MALL RED SELECT 25 PZ,50 Nuevo León,500 Nuevo León,M505,C50501,1795,Manuel Gómez Pedraza y Edison,0,0,0.46,24.42,24.42,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,50 Nuevo León,500 Nuevo León,M501,C50107,2321,Dos Rios,0,0,0.61,44.49,44.49,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025297,7.50304E+12,VELO GREEN SPEARMINT 8 MG 20 PZ,50 Nuevo León,500 Nuevo León,M501,C50107,2321,Dos Rios,0,0,0.04,2.62,2.62,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025298,7.50304E+12,VELO POLAR PEPPERMINT 8 MG 20 PZ,50 Nuevo León,500 Nuevo León,M501,C50107,2321,Dos Rios,0,0,0.07,5.23,5.23,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022995,7.50302E+12,WINSTON WINSTON RED 25S 1 PZ,50 Nuevo León,500 Nuevo León,M506,C50602,2352,ZEMPOALA,0,0,0.04,1.88,1.88,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014714,75068776,BENSON&HEDGE GOLD 100 RCB 20 1CAJE,20 México,200 México,M205,C20504,2590,TRES ZAPOTES ESQ PILARES,0,0,1.64,128.45,128.45,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100005585,75052836,PALL MALL TOKYO MIDNIGHT 20,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30007,2723,SAN SEBASTIANITO,0,0,0.89,61.58,61.58,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019234,75074975,PALL MALL XL ALASKA 15S 1 CAJETILLA,20 México,890 Quintana Roo,M920,C92003,2749,PASEO DEL MAYAB,0,0,1.57,85.35,85.35,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022965,75019570,MARLBORO CRAFTED 2.0 GOLD KS BOX 20,20 México,890 Quintana Roo,M940,C94001,2771,ITZAMNA,0,0,1.39,96.15,96.15,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025894,7.50304E+12,VELO PURPLE GRAPE 6MG 15 PZ,20 México,890 Quintana Roo,M920,C92004,2888,PLAZA 300,0,0,0.18,10.01,10.01,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100018038,75069902,L&M RED KS BOX 20 1 CAJETILLA,20 México,890 Quintana Roo,M920,C92004,2888,PLAZA 300,0,0,0.93,51.79,51.79,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023681,75006389,TEREA BLUE CAJETILLA PZ,20 México,890 Quintana Roo,M920,C92004,2888,PLAZA 300,0,0,1.71,118.23,118.23,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100020945,75022266,LM LM 14S 14S 1 CAJETILLA,20 México,890 Quintana Roo,M920,C92004,2888,PLAZA 300,0,0,1.11,42,42,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025296,7.50304E+12,VELO STRAWBERRY ICE 8 MG 20 PZ,20 México,890 Quintana Roo,M920,C92004,2888,PLAZA 300,0,0,0.29,21.43,21.43,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025298,7.50304E+12,VELO POLAR PEPPERMINT 8 MG 20 PZ,20 México,890 Quintana Roo,M920,C92004,2888,PLAZA 300,0,0,0.25,18.75,18.75,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100024289,7.31125E+12,ZYN BLACK CHERRY MINI MEDIUM CAJETILLA PZ,10 Coahuila-Tamaulipas,410 Coahuila (Torreón),M410,C41004,1956,Fresnos,0,0,0.25,14.01,14.01,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025672,75083762,PALL MALL PALL MALL SELECT 14 PZ,30 Jalisco-Baja California-Sonora,610 Baja California (Ensenada),M610,C61002,2672,DE LAS ROSAS,0,0,0.43,15.48,15.48,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100026387,75080501,PALL MALL ARUBA 20 PZ,30 Jalisco-Baja California-Sonora,610 Baja California (Ensenada),M610,C61002,2672,DE LAS ROSAS,0,0,0.36,19.18,19.18,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100015341,75070090,PALL MALL MIX PACK 20,30 Jalisco-Baja California-Sonora,610 Baja California (Ensenada),M610,C61002,2672,DE LAS ROSAS,0,0,0.43,31.35,31.35,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100014187,75068363,PALL MALL NEW YORK 20,50 Nuevo León,500 Nuevo León,M506,C50604,2686,LOS ASTROS II,1,82.76,1.07,73.89,-8.87,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025292,7.50304E+12,VELO TROPICAL MANGO 8 MG 20 PZ,20 México,200 México,M204,C20406,2733,VENTURA INTERLOMAS,0,0,1.36,99.45,99.45,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014850,4.0331E+12,"WINSTON CLASSIC 25S		",20 México,200 México,M205,C20501,2685,DIVISION DEL NTE Y SAN BORJA,0,0,0.11,7.2,7.2,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013892,75064754,MONTANA SHOTS 1PZ,20 México,800 Yucatán,M800,C80003,2937,FINCAS,0,0,0.21,14.78,14.78,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,50 Nuevo León,500 Nuevo León,M506,C50609,2538,GUADALCAZAR,0,0,0.61,44.49,44.49,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019234,75074975,PALL MALL XL ALASKA 15S 1 CAJETILLA,20 México,890 Quintana Roo,M920,C92002,2581,10 AVENIDA NORTE,0,0,0.61,34.02,34.02,DESABASTO
