"PROVEEDOR","CATEGORIA","ID_ARTICULO","UPC","DESC_ARTICULO","DIVISION","PLAZA","MERCADO","CAMPO","NUM_TIENDA","NOMBRE_TIENDA","INVENTARIO_UDS","INVENTARIO_PESOS","VENTA_UDS_PTD","VENTA_PESOS_PTD","VENTA_PERDIDA_PESOS","ESTATUS"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100005585","75052836","PALL MALL TOKYO MIDNIGHT 20","50 Nuevo León","500 Nuevo León","M502","C50201","393","Valle De S. Rafael","3","206.9","4.68","322.66","115.76","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100025452","7503031949322","MARLBORO VISTA PROVENCE FUSION 100 BOX 20 (LATA CENICERO '25) CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M502","C50201","393","Valle De S. Rafael","0","0",".18","12.32","12.32","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024882","75082277","PALL MALL 125 AÑOS CASE ALASKA 20 PZ","50 Nuevo León","500 Nuevo León","M502","C50201","393","Valle De S. Rafael","0","0","1.14","78.82","78.82","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025677","75083793","PALL MALL PALL MALL RED SELECT 25 PZ","50 Nuevo León","500 Nuevo León","M503","C50307","1679","Parque Stiva","0","0",".11","5.63","5.63","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025296","7503039738409","VELO STRAWBERRY ICE 8 MG 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30104","815","Felix Palavicini","0","0",".14","10.47","10.47","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100025449","7503031949216","VISTA BLOSSOM MIST 100 BOX 20 (LATA CENICERO '25)","50 Nuevo León","500 Nuevo León","M507","C50702","1","Tecnologico","0","0",".32","22.17","22.17","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025446","75083960","PALL MALL LONDON STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M504","C50403","83","Vasconcelos","0","0",".04","2.46","2.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025443","75083946","PALL MALL MYKONOS STRESS RELIEVER 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10102","87","Merida","0","0",".11","7.94","7.94","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100016413","75071455","PALL MALL RED 20","50 Nuevo León","500 Nuevo León","M505","C50502","100","Matehuala","0","0",".5","30.6","30.6","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100025449","7503031949216","VISTA BLOSSOM MIST 100 BOX 20 (LATA CENICERO '25)","20 México","200 México","M205","C20507","247","Santa Isabel","0","0",".18","12.32","12.32","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022971","7503023959278","CAMEL CAMEL FILTERS ORIGINAL 25S 29 GR","50 Nuevo León","500 Nuevo León","M505","C50507","280","Revueltas","1","67.24","1.39","93.66","26.42","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025446","75083960","PALL MALL LONDON STRESS RELIEVER 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30004","321","Mariano Otero","0","0",".07","4.93","4.93","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024596","75081058","PALL MALL XL MIAMI PARADISE 20S 20 PZ","50 Nuevo León","500 Nuevo León","M503","C50309","477","Balcones Del Norte","0","0",".32","22.17","22.17","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024883","75082321","PALL MALL 125 AÑOS CASE BORA BORA 20 PZ","50 Nuevo León","500 Nuevo León","M504","C50405","484","Valle De San Ángel","0","0",".04","2.46","2.46","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100025449","7503031949216","VISTA BLOSSOM MIST 100 BOX 20 (LATA CENICERO '25)","20 México","200 México","M203","C20305","729","Tec DF","0","0",".25","17.24","17.24","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024465","7707200943245","VELO POLAR PEPPERMINT 6 MG 15 PZ","50 Nuevo León","500 Nuevo León","M502","C50206","606","Apocaca Industrial","0","0",".18","10.01","10.01","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024882","75082277","PALL MALL 125 AÑOS CASE ALASKA 20 PZ","50 Nuevo León","500 Nuevo León","M505","C50507","614","Barcelona","0","0",".86","59.11","59.11","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022995","7503023959520","WINSTON WINSTON RED 25S 1 PZ","20 México","200 México","M200","C20006","789","Campeche","0","0",".21","11.27","11.27","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022996","7503023959513","WINSTON WINSTON RED 20S 1 PZ","20 México","200 México","M203","C20303","878","Picacho","0","0",".07","3.33","3.33","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024462","7707200946741","VELO POLAR PEPPERMINT 4 MG 15 PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40001","889","Fundadores","0","0",".32","0","0","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100020837","75074081","PALL MALL EX CLASSI 14S 1 CAJETILLA","20 México","200 México","M205","C20508","988","T2 Llegadas","0","0",".07","2.68","2.68","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022995","7503023959520","WINSTON WINSTON RED 25S 1 PZ","20 México","200 México","M201","C20104","1000","Diagonal San Antonio","0","0",".18","9.39","9.39","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025297","7503039738393","VELO GREEN SPEARMINT 8 MG 20 PZ","20 México","200 México","M204","C20404","1011","Colector 13","0","0",".11","7.85","7.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100020838","75074944","PALL MALL XL RÍO SU 20S 1 CAJETILLA","20 México","200 México","M203","C20307","1041","Carretera fed. A Cuernavaca","0","0",".04","2.46","2.46","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025152","7503023959629","CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ","20 México","200 México","M203","C20307","1041","Carretera fed. A Cuernavaca","0","0",".32","22.17","22.17","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025292","7503039738386","VELO TROPICAL MANGO 8 MG 20 PZ","20 México","200 México","M204","C20409","1208","Cd. Azteca Primer Piso","0","0",".18","13.09","13.09","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025296","7503039738409","VELO STRAWBERRY ICE 8 MG 20 PZ","20 México","200 México","M204","C20409","1208","Cd. Azteca Primer Piso","0","0",".04","2.62","2.62","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100025450","7503031949223","MARLBORO VISTA CARIBBEAN FUSION 100 BOX 20 (LATA CENICERO '25) CAJETILLA PZ","20 México","200 México","M204","C20409","1208","Cd. Azteca Primer Piso","0","0",".18","12.32","12.32","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024882","75082277","PALL MALL 125 AÑOS CASE ALASKA 20 PZ","20 México","200 México","M205","C20502","1253","Ermita Y Sur 89","0","0",".04","2.46","2.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023426","75079956","LUCKY STRIKE ORIGINAL RED 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10004","1436","Blvd. Hidalgo Esq. Escandon","0","0",".04","2.35","2.35","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023681","75006389","TEREA BLUE CAJETILLA PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60006","1327","Insurgentes 1","0","0",".89","65.31","65.31","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100020970","75076405","MONTANA CLASSI 14S 1 CAJETILLA","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11005","1356","Av Del Trabajo","0","0",".18","6.45","6.45","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023426","75079956","LUCKY STRIKE ORIGINAL RED 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10101","2142","Fuente de Trevi y Calle 20","0","0",".07","4.7","4.7","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024415","7702303630924","VELO TROPICAL MANGO 4 MG 15 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10101","2142","Fuente de Trevi y Calle 20","0","0",".11","2.15","2.15","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100005585","75052836","PALL MALL TOKYO MIDNIGHT 20","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10103","2228","BLVD. RICARDO FLORES MAGON","1","74.07","1.39","103.17","29.1","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024932","75081362","TEREA BLACK TROPICAL CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M504","C50403","1586","Nueva Miravalle","0","0","1.04","69.64","69.64","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024288","7622100558453"," IQOS ILUMA PEBBLE GREY CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M504","C50403","1586","Nueva Miravalle","0","0",".21","184.54","184.54","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025443","75083946","PALL MALL MYKONOS STRESS RELIEVER 20 PZ","30 Jalisco-Baja California-Sonora","650 Sonora (Hermosillo)","M650","C65002","2025","REFORMA Y CALLE 8","0","0",".04","2.46","2.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025283","75083885","PALL MALL HAWAII SUNLIGHT STRESS RELIEVER 15 PZ","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11005","1407","Plan De Ayutla","0","0",".07","4.03","4.03","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025297","7503039738393","VELO GREEN SPEARMINT 8 MG 20 PZ","50 Nuevo León","500 Nuevo León","M507","C50705","2358","Fidel Velazquez Y Alvaro Barrera","0","0",".07","5.23","5.23","DESABASTO"
"2216 NUEVA DISTABAC, S.A. DE C.V.","008 Cigarros","100024599","7501609515894","PURO MATACAN ROBUSTO IND","20 México","720 Morelos","M720","C72002","2219","MESALINA","0","0",".04","2.62","2.62","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023685","75007461","TEREA RUSSET CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M500","C50003","2708","SEMILLERO PURISIMA","0","0",".36","24.01","24.01","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","20 México","890 Quintana Roo","M920","C92005","2804","JARDINES MAYAKOBA","0","0",".04","2.46","2.46","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100022968","75025359","MARLBORO SOL SHUFFLE MNT 100 BOX 20","20 México","890 Quintana Roo","M920","C92005","2804","JARDINES MAYAKOBA","0","0",".04","2.65","2.65","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100012957","7503023959001","CAMEL FILTERS 20S 1CAJE","20 México","200 México","M205","C20502","2430","5 DE MAYO CENTRO DE IZTAPALAPA","0","0","1.21","91.07","91.07","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","20 México","890 Quintana Roo","M920","C92003","2749","PASEO DEL MAYAB","0","0",".25","17.24","17.24","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100019234","75074975","PALL MALL XL ALASKA 15S 1 CAJETILLA","20 México","890 Quintana Roo","M920","C92003","2749","PASEO DEL MAYAB","0","0","1.36","73.71","73.71","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024885","75082291","PALL MALL 125 AÑOS CASE MYKONOS 20 PZ","20 México","890 Quintana Roo","M940","C94001","2771","ITZAMNA","0","0",".04","2.52","2.52","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023683","75006341","TEREA GREEN ZING CAJETILLA PZ","20 México","890 Quintana Roo","M920","C92004","2888","PLAZA 300","0","0",".04","2.46","2.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025894","7503039738461","VELO PURPLE GRAPE 6MG 15 PZ","20 México","890 Quintana Roo","M920","C92004","2888","PLAZA 300","0","0",".36","20.01","20.01","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025446","75083960","PALL MALL LONDON STRESS RELIEVER 20 PZ","30 Jalisco-Baja California-Sonora","610 Baja California (Ensenada)","M610","C61002","2672","DE LAS ROSAS","0","0",".04","2.68","2.68","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023683","75006341","TEREA GREEN ZING CAJETILLA PZ","30 Jalisco-Baja California-Sonora","610 Baja California (Ensenada)","M610","C61002","2672","DE LAS ROSAS","0","0",".11","7.84","7.84","DESABASTO"
"2216 NUEVA DISTABAC, S.A. DE C.V.","008 Cigarros","100080351","7501609500241","TE AMO PURO NUM 4 NATURAL PZ","20 México","200 México","M201","C20103","2613","CUMBRES DE MALTRATA ESQ LUZ SAVIÑON","0","0",".18","11.31","11.31","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024288","7622100558453"," IQOS ILUMA PEBBLE GREY CAJETILLA PZ","20 México","200 México","M205","C20501","2685","DIVISION DEL NTE Y SAN BORJA","0","0",".04","30.76","30.76","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100025449","7503031949216","VISTA BLOSSOM MIST 100 BOX 20 (LATA CENICERO '25)","50 Nuevo León","500 Nuevo León","M502","C50208","2229","Anzures","0","0",".25","17.24","17.24","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100004788","75051785","LUCKY STRIKE CLICK 4 MIX","20 México","800 Yucatán","M800","C80001","2160","PERISUR","0","0",".25","19.18","19.18","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025296","7503039738409","VELO STRAWBERRY ICE 8 MG 20 PZ","20 México","200 México","M204","C20401","2064","PLAZA DIAMANTE","0","0",".18","13.09","13.09","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025850","75083632","PALL MALL PM MANILA DAYLIGHT 20 PZ","50 Nuevo León","500 Nuevo León","M506","C50609","2538","GUADALCAZAR","0","0",".68","46.8","46.8","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024295","7311250044434","ZYN ESPRESSINO MINI MEDIUM CAJETILLA PZ","20 México","800 Yucatán","M800","C80003","2937","FINCAS","0","0",".36","20.63","20.63","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025292","7503039738386","VELO TROPICAL MANGO 8 MG 20 PZ","20 México","800 Yucatán","M800","C80003","2937","FINCAS","0","0",".18","13.39","13.39","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100025452","7503031949322","MARLBORO VISTA PROVENCE FUSION 100 BOX 20 (LATA CENICERO '25) CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M502","C50202","2705","NUEVO BELLO AMANECER","0","0",".25","17.24","17.24","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024885","75082291","PALL MALL 125 AÑOS CASE MYKONOS 20 PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60001","2854","CONCORDIA","0","0",".04","2.68","2.68","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100014850","4033100094316","WINSTON CLASSIC 25S		","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40003","2836","ZABROKY","0","0",".14","9.61","9.61","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100012957","7503023959001","CAMEL FILTERS 20S 1CAJE","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40003","2836","ZABROKY","0","0",".43","32.14","32.14","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024462","7707200946741","VELO POLAR PEPPERMINT 4 MG 15 PZ","50 Nuevo León","500 Nuevo León","M501","C50102","2867","FONTANA","0","0",".64",".01",".01","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023422","75079901","LUCKY STRIKE ORIGINS DARK 20 PZ","20 México","890 Quintana Roo","M940","C94001","2900","PALALMA","0","0",".07","5.6","5.6","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025850","75083632","PALL MALL PM MANILA DAYLIGHT 20 PZ","20 México","200 México","M200","C20006","1616","Nuevo León esq Parrás","0","0",".36","24.63","24.63","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100023426","75079956","LUCKY STRIKE ORIGINAL RED 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10105","1732","2 de Febrero y Rio Purificacion","0","0",".04","2.35","2.35","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100025452","7503031949322","MARLBORO VISTA PROVENCE FUSION 100 BOX 20 (LATA CENICERO '25) CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M504","C50404","1742","Torre OKTO","0","0",".04","2.46","2.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024419","7702303622080","VELO GREEN SPEARMINT 4 MG 15 PZ","50 Nuevo León","500 Nuevo León","M506","C50608","1797","Caserta","0","0",".36","0","0","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100025451","7503031949209","MARLBORO VISTA FOREST FUSION 100 BOX 20 (LATA CENICERO '25) CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M508","C50805","356","Jorgr Trviño","0","0",".11","7.39","7.39","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023681","75006389","TEREA BLUE CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M508","C50805","356","Jorgr Trviño","0","0",".18","12.01","12.01","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024462","7707200946741","VELO POLAR PEPPERMINT 4 MG 15 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30008","378","Tlajomulco E.S. 6237","0","0",".25","2","2","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024999","75081652","TEREA PROVENCE PEARL MNT 20 CAJETILLA PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30008","378","Tlajomulco E.S. 6237","0","0","1.32","88.85","88.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025443","75083946","PALL MALL MYKONOS STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M505","C50503","6","Anahuac","0","0",".07","4.93","4.93","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100012957","7503023959001","CAMEL FILTERS 20S 1CAJE","50 Nuevo León","500 Nuevo León","M504","C50403","11","San Pedro","0","0",".18","13.39","13.39","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025446","75083960","PALL MALL LONDON STRESS RELIEVER 20 PZ","50 Nuevo León","500 Nuevo León","M505","C50502","28","Urdiales","0","0",".07","4.93","4.93","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100015417","7501045357447","HEETS BLUE  SELECTION 1 CAJETILLA","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30009","1774","CAT","0","0",".04","2.4","2.4","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024244","75006358","TEREA SUN PEARL CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M505","C50507","271","Pirandelo","0","0",".29","19.21","19.21","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023681","75006389","TEREA BLUE CAJETILLA PZ","20 México","200 México","M205","C20506","353","Gabriel Mancera","0","0","1.32","88.85","88.85","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100024286","7622100558309"," IQOS ILUMA ONE PEBBLE GREY CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M502","C50205","494","Parq. Indus. Aeropuerto","0","0",".11","55.33","55.33","DESABASTO"
