"PROVEEDOR","CATEGORIA","ID_ARTICULO","UPC","DESC_ARTICULO","DIVISION","PLAZA","MERCADO","CAMPO","NUM_TIENDA","NOMBRE_TIENDA","INVENTARIO_UDS","INVENTARIO_PESOS","VENTA_UDS_PTD","VENTA_PESOS_PTD","VENTA_PERDIDA_PESOS","ESTATUS"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026677","75087159","PALL MALL SUMMER TOKYO 20 PZ","50 Nuevo León","500 Nuevo León","M507","C50706","233","Nva Faisan","0","0",".07","5.91","5.91","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024416","7702303813235","VELO TROPICAL MANGO 6 MG 15 PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60006","2812","EJIDOS","0","0",".04","2.68","2.68","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026690","75084646","PALL MALL AIRLINES HAWAII 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10104","1102","Versalles","0","0",".14","12.7","12.7","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080928","75044916","MARLBORO KRETEK MINT","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10005","246","Engrei","0","0","1.61","157.74","157.74","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022996","7503023959513","WINSTON WINSTON RED 20S 1 PZ","20 México","200 México","M203","C20302","2057","FRAY PEDRO DE GANTE","0","0",".14","8.62","8.62","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","20 México","200 México","M201","C20101","1680","Puerta Condesa","0","0",".25","20.69","20.69","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026690","75084646","PALL MALL AIRLINES HAWAII 20 PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40004","2205","Vito Alessio Robles","0","0",".04","2.96","2.96","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100020945","75022266","LM LM 14S 14S 1 CAJETILLA","50 Nuevo León","500 Nuevo León","M501","C50101","617","Pedro Infante","0","0",".25","11.42","11.42","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024289","7311250044373","ZYN BLACK CHERRY MINI MEDIUM CAJETILLA PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10103","1553","Circuito Independencia Esq. 3 Picos","0","0",".11","7.94","7.94","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080034","75001476","DELICADOS CIGARR OVALADOS CAJET","20 México","200 México","M203","C20307","1117","La joya","0","0",".29","21.18","21.18","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024289","7311250044373","ZYN BLACK CHERRY MINI MEDIUM CAJETILLA PZ","10 Coahuila-Tamaulipas","410 Coahuila (Torreón)","M410","C41005","1978","Constitución y Quebec","0","0",".14","2.93","2.93","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026692","75084653","PALL MALL AIRLINES MANILA 20 PZ","50 Nuevo León","500 Nuevo León","M507","C50703","206","P De Las Americas","0","0",".04","2.96","2.96","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026678","75087166","PALL MALL SUMMER MYKONOS 20 PZ","20 México","200 México","M200","C20005","2020","CUERNAVACA ESQUINA JUAN ESCUTIA","0","0",".25","20.69","20.69","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026678","75087166","PALL MALL SUMMER MYKONOS 20 PZ","20 México","200 México","M200","C20005","2139","ALVARO OBREGON II","0","0",".11","8.87","8.87","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026678","75087166","PALL MALL SUMMER MYKONOS 20 PZ","50 Nuevo León","500 Nuevo León","M502","C50205","494","Parq. Indus. Aeropuerto","0","0",".29","23.65","23.65","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025893","7503039738447","VELO CHERRY ICE 6 MG 15 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30001","1133","Fresnos","0","0",".21","14.78","14.78","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024596","75081058","PALL MALL XL MIAMI PARADISE 20S 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30107","1291","Mar Negro","0","0",".39","32.51","32.51","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025895","7503039738478","VELO WATERMELON ICE 6 MG 15 PZ","20 México","200 México","M200","C20004","739","Ruben Darío","0","0",".07","4.93","4.93","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100023311","75006266","MARLBORO MARLBORO CRAFTED 2.0 GOLD 100 BOX 20 CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M506","C50605","1545","Real De Cumbres","1","84.48","1.29","107.02","22.54","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025162","7503023959452","WINSTON WINSTON CLASSIC 25S 25 PZ","50 Nuevo León","500 Nuevo León","M508","C50803","293","Camarena","0","0",".07","5.91","5.91","DESABASTO"
"2216 NUEVA DISTABAC, S.A. DE C.V.","008 Cigarros","100024599","7501609515894","PURO MATACAN ROBUSTO IND","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30109","1136","Juan Palomar","0","0",".5","36.64","36.64","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026690","75084646","PALL MALL AIRLINES HAWAII 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10102","1058","San Luis Y Monterrey","0","0",".29","25.4","25.4","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026687","75084585","PALL MALL AIRLINES ALASKA 20 PZ","20 México","200 México","M204","C20406","2882","BOSQUE DE MINAS","0","0",".11","9.2","9.2","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026679","75087173","PALL MALL SUMMER HAWAII 20 PZ","50 Nuevo León","500 Nuevo León","M506","C50601","1798","Gobernadores y Gregorio Salinas","0","0",".29","23.65","23.65","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100023685","75007461","TEREA RUSSET CAJETILLA PZ","30 Jalisco-Baja California-Sonora","600 Baja California (Tijuana)","M600","C60004","2061","LAS AMERICAS Y LAS LOMAS","0","0",".21","17.06","17.06","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100007108","75056308","BENSON&HEDGE CRYSTAL VIOLET PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40002","1625","San Charbel","0","0","1.86","157.45","157.45","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026681","75087197","PALL MALL SUMMER SELECT RED 25 PZ","50 Nuevo León","500 Nuevo León","M502","C50206","1225","Jacarandas","0","0",".14","9.73","9.73","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025162","7503023959452","WINSTON WINSTON CLASSIC 25S 25 PZ","20 México","200 México","M205","C20507","567","Division del Norte","0","0",".5","41.38","41.38","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026679","75087173","PALL MALL SUMMER HAWAII 20 PZ","50 Nuevo León","500 Nuevo León","M508","C50806","289","Republica Mexicana","0","0",".29","23.65","23.65","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100022996","7503023959513","WINSTON WINSTON RED 20S 1 PZ","20 México","200 México","M204","C20403","1734","Sor Juana Inés","0","0",".07","4.31","4.31","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021814","7503023959490","CAMEL SWITCH 100S 27.4 G","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40003","894","Gustavo Diaz Ordaz","0","0",".32","26.6","26.6","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026385","75080525","PALL MALL HONOLULU 20 PZ","50 Nuevo León","500 Nuevo León","M502","C50207","1190","Arrecife","0","0",".93","59.24","59.24","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11004","1521","Quinta Y Rayón","0","0",".39","34.92","34.92","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100027103","7503039738805","VELO GREEN SPEARMINT 8MG 15 PZ","50 Nuevo León","500 Nuevo León","M502","C50207","523","Isidoro Sepulveda","0","0",".18","13.09","13.09","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026678","75087166","PALL MALL SUMMER MYKONOS 20 PZ","50 Nuevo León","500 Nuevo León","M505","C50503","652","Residencial Anahuac","0","0",".21","17.73","17.73","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024320","75006280","FAROS FAROS KS BOX 25 CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M505","C50502","362","Hermosillo","0","0",".82","56.03","56.03","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100013136","75066345","MARLBORO FUSION SUMMER 100BOX 1CAJ","50 Nuevo León","500 Nuevo León","M504","C50406","1150","Nueva Los Garza","3","253.45","3.11","258.5","5.05","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021814","7503023959490","CAMEL SWITCH 100S 27.4 G","20 México","200 México","M203","C20305","1156","Arenal","0","0",".18","14.78","14.78","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026681","75087197","PALL MALL SUMMER SELECT RED 25 PZ","50 Nuevo León","500 Nuevo León","M500","C50006","865","Antillon","0","0",".14","9.73","9.73","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100027106","7503039738836","VELO POLAR PEPPERMINT 8MG 15 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M301","C30105","407","Ferrocarril","0","0",".11","7.85","7.85","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100027104","7503039738812","VELO TROPICAL MANGO 8MG 15 PZ","50 Nuevo León","500 Nuevo León","M502","C50209","2784","MODENA","0","0",".07","5.23","5.23","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024295","7311250044434","ZYN ESPRESSINO MINI MEDIUM CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M500","C50002","796","Morelos Centro","0","0",".18",".77",".77","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026305","7503039738577","VELO WATERMELON ICE 6MG TC COLOR 15 PZ","20 México","890 Quintana Roo","M890","C89001","2848","BALAM","0","0",".04","2.52","2.52","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025677","75083793","PALL MALL PALL MALL RED SELECT 25 PZ","50 Nuevo León","500 Nuevo León","M508","C50807","730","Oaxaca","0","0","1","68.1","68.1","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100025311","75083656","TEREA TWILIGHT PEARL 20 CAJETILLA PZ","50 Nuevo León","500 Nuevo León","M500","C50005","1080","Ruperto Martinez Y Villagran","0","0",".11","7.85","7.85","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025162","7503023959452","WINSTON WINSTON CLASSIC 25S 25 PZ","20 México","200 México","M205","C20502","2038","REFORMA POLITICA","0","0",".39","32.51","32.51","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024295","7311250044434","ZYN ESPRESSINO MINI MEDIUM CAJETILLA PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10005","876","Blvd Hidalgo","0","0","1.29","5.95","5.95","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026387","75080501","PALL MALL ARUBA 20 PZ","20 México","200 México","M201","C20106","2522","REAL A TOLUCA","1","65.52","1.18","75.18","9.66","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080028","75001315","MARLBORO CIGARR ROJO CL CS CAJET","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40007","2836","ZABROKY","1","82.76","2.11","174.38","91.62","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10101","438","Rio Colorado","0","0",".11","9.52","9.52","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100024295","7311250044434","ZYN ESPRESSINO MINI MEDIUM CAJETILLA PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30003","2743","FELIPE ZETTER","0","0",".07",".31",".31","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100011672","75063801","MARLBORO CRAFTED ICE MIX","50 Nuevo León","500 Nuevo León","M504","C50407","1311","Corregidora","0","0","2.54","162.25","162.25","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100027106","7503039738836","VELO POLAR PEPPERMINT 8MG 15 PZ","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40001","2206","PASEO DEL REY","0","0",".25","18.32","18.32","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025162","7503023959452","WINSTON WINSTON CLASSIC 25S 25 PZ","20 México","720 Morelos","M720","C72002","2781","CENTRAL AUTOBUSES CUERNAVACA","0","0",".54","44.34","44.34","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024419","7702303622080","VELO GREEN SPEARMINT 4 MG 15 PZ","20 México","200 México","M205","C20505","793","Aguayo","0","0",".25","14.93","14.93","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025152","7503023959629","CAMEL CAMEL TROPICAL BREW DOBLE CÁPSULA 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10106","1673","Guerrero Y Juarez","0","0",".11","9.52","9.52","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100026614","7501045300177","MARLBORO VISTA BLOSSOM MIST 100 PZ","20 México","200 México","M200","C20005","510","Tokio","0","0",".04","2.96","2.96","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026676","75087142","PALL MALL SUMMER ALASKA 20 PZ","50 Nuevo León","500 Nuevo León","M507","C50705","941","El Blanquillo","0","0",".29","23.65","23.65","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026679","75087173","PALL MALL SUMMER HAWAII 20 PZ","50 Nuevo León","500 Nuevo León","M508","C50808","3083","SAN JUAN","0","0",".29","23.65","23.65","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100080896","40331362","WINSTON CIGARR CLASSIC  14S CAJET","50 Nuevo León","500 Nuevo León","M507","C50705","2952","CAMINO AL VAPOR","0","0",".04","1.69","1.69","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026688","75084608","PALL MALL AIRLINES TOKYO 20 PZ","30 Jalisco-Baja California-Sonora","650 Sonora (Hermosillo)","M650","C65002","1792","Carretera a la Colorada","0","0",".11","8.87","8.87","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080034","75001476","DELICADOS CIGARR OVALADOS CAJET","10 Coahuila-Tamaulipas","110 Tamaulipas (Matamoros)","M110","C11001","1468","Solidaridad Y Tercera","0","0",".11","8.6","8.6","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026691","75084639","PALL MALL AIRLINES BORA BORA 20 PZ","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62003","1659","Aviación Esq.Acaponeta","0","0",".07","6.35","6.35","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100027106","7503039738836","VELO POLAR PEPPERMINT 8MG 15 PZ","50 Nuevo León","500 Nuevo León","M503","C50308","2034","Av. Los Pinos esq. Benito Juarez","0","0",".11","7.85","7.85","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100026380","75086091","MARLBORO CRAFTED SUMMER MIX 100","30 Jalisco-Baja California-Sonora","620 Baja California (Mexicali)","M620","C62006","1297","Independencia","0","0","1.18","82.11","82.11","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100012153","75063504","LUCKY STRIKE 20S ME TDC 1PZ","20 México","200 México","M205","C20504","2774","SENNSE","0","0",".18","15.86","15.86","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026677","75087159","PALL MALL SUMMER TOKYO 20 PZ","50 Nuevo León","500 Nuevo León","M501","C50103","142","Carr. Reynosa","0","0",".11","8.87","8.87","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100025162","7503023959452","WINSTON WINSTON CLASSIC 25S 25 PZ","50 Nuevo León","500 Nuevo León","M507","C50705","1662","Calderon y Capital Alonso de Leon","0","0",".32","26.6","26.6","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100007108","75056308","BENSON&HEDGE CRYSTAL VIOLET PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10005","246","Engrei","0","0","1.46","133.86","133.86","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026678","75087166","PALL MALL SUMMER MYKONOS 20 PZ","50 Nuevo León","500 Nuevo León","M504","C50402","767","Jiménez","0","0",".29","23.65","23.65","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","062 RRPs (Vapor y tabaco calentado)","100026143","75084011","TEREA RIVIERA PEARL 2 CAJETILLA PZ","20 México","200 México","M200","C20002","1424","Campos Eliseos 2","1","73.28","2.21","162.25","88.97","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","101000079","75079017","PALL MALL BORA BORA SUNBREAK 20 PZ","50 Nuevo León","500 Nuevo León","M508","C50809","2640","RIOJA APODACA","1","84.48","1.07","88.67","4.19","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025298","7503039738416","VELO POLAR PEPPERMINT 8 MG 20 PZ","30 Jalisco-Baja California-Sonora","300 Jalisco","M300","C30009","1056","Carretera Al Castillo","0","0",".04","3.23","3.23","DESABASTO"
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.","008 Cigarros","100021813","7503023959506","CAMEL MAX DOUBLE 1 27.4 G","20 México","200 México","M203","C20303","1221","Eje 10 esq. Ramon Corona","0","0",".5","41.38","41.38","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100027105","7503039738829","VELO STRAWBERRY ICE 8MG 15 PZ","50 Nuevo León","500 Nuevo León","M500","C50003","283","Pino Suarez Ii","0","0",".36","26.17","26.17","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100024417","7702303391467","VELO STRAWBERRY ICE 4 MG 15 PZ","20 México","200 México","M205","C20501","1818","Mtias Romero","0","0",".04","2.46","2.46","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100026385","75080525","PALL MALL HONOLULU 20 PZ","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M100","C10003","324","San Juana","0","0",".36","24.47","24.47","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100026382","75085384","MARLBORO CRAFTED BLOSSOM MIX 100","50 Nuevo León","500 Nuevo León","M504","C50408","1034","Carretera A Saltillo","0","0","2.14","136.7","136.7","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100027105","7503039738829","VELO STRAWBERRY ICE 8MG 15 PZ","20 México","200 México","M204","C20408","1670","Calacoaya","0","0",".36","26.17","26.17","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100007108","75056308","BENSON&HEDGE CRYSTAL VIOLET PZ","50 Nuevo León","500 Nuevo León","M504","C50408","556","Puerta Monterrey","1","86.21","1.25","106.34","20.13","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100012153","75063504","LUCKY STRIKE 20S ME TDC 1PZ","20 México","200 México","M202","C20202","917","Articulo 123","0","0",".21","19.03","19.03","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100022118","75076429","PALL MALL HAWAII 20S 1 CAJETILLA","10 Coahuila-Tamaulipas","100 Tamaulipas (Reynosa)","M101","C10102","1483","Rio Purificacion Y Av Praxedis","0","0",".93","82.54","82.54","DESABASTO"
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.","008 Cigarros","100025895","7503039738478","VELO WATERMELON ICE 6 MG 15 PZ","50 Nuevo León","500 Nuevo León","M505","C50505","1016","Avenida 26","0","0",".04",".15",".15","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100080027","75001322","MARLBORO CIGARR ROJO CD CAJET","10 Coahuila-Tamaulipas","400 Coahuila (Saltillo)","M400","C40006","2245","LAS AMERICAS Y PANAMA","0","0","3.71","330.97","330.97","DESABASTO"
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.","008 Cigarros","100026614","7501045300177","MARLBORO VISTA BLOSSOM MIST 100 PZ","50 Nuevo León","500 Nuevo León","M501","C50108","2504","PROL ELOY CAVAZOS","0","0",".04","3.02","3.02","DESABASTO"
