PROVEEDOR,CATEGORIA,ID_ARTICULO,UPC,DESC_ARTICULO,DIVISION,PLAZA,MERCADO,CAMPO,NUM_TIENDA,NOMBRE_TIENDA,INVENTARIO_UDS,INVENTARIO_PESOS,VENTA_UDS_PTD,VENTA_PESOS_PTD,VENTA_PERDIDA_PESOS,ESTATUS
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100026072,7.50304E+12,VELO STRAWBERRY ICE 4 MG TC BK 15 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30107,2491,HOSPITAL Y BELEN,0,0,0.07,4,4,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025677,75083793,PALL MALL PALL MALL RED SELECT 25 PZ,50 Nuevo León,500 Nuevo León,M505,C50501,1795,Manuel Gómez Pedraza y Edison,0,0,0.46,24.42,24.42,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023426,75079956,LUCKY STRIKE ORIGINAL RED 20 PZ,50 Nuevo León,500 Nuevo León,M502,C50208,2122,SAN FRANCISCO Y UMBRIA,0,0,0.04,2.19,2.19,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025296,7.50304E+12,VELO STRAWBERRY ICE 8 MG 20 PZ,20 México,200 México,M200,C20004,739,Ruben Darío,0,0,0.21,15.7,15.7,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025846,75084134,PALL MALL BORA BORA ROADTRIP CAN 20 PZ,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40005,1807,Portal del Sur,0,0,0.04,2.46,2.46,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025842,75084189,PALL MALL ALASKA ROADTRIP CAN 20 PZ,50 Nuevo León,500 Nuevo León,M507,C50708,895,Canterias,0,0,0.39,27.09,27.09,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025672,75083762,PALL MALL PALL MALL SELECT 14 PZ,50 Nuevo León,500 Nuevo León,M500,C50004,229,Nueva Fabriles,1,43.1,1.04,34.82,-8.28,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100022233,75076412,PALL MALL LONDON 20S 1 CAJETILLA,10 Coahuila-Tamaulipas,410 Coahuila (Torreón),M410,C41005,2031,ALAMOS Y AGUILAS,0,0,0.39,27.09,27.09,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025296,7.50304E+12,VELO STRAWBERRY ICE 8 MG 20 PZ,20 México,200 México,M202,C20203,568,Col.Juarez,0,0,0.14,10.47,10.47,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100026069,7.50304E+12,VELO SWEET PAPAYA 8 MG 20 PZ,20 México,200 México,M200,C20002,565,Emilio Castelar,0,0,0.11,7.85,7.85,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024321,75080679,LUCKIES 25S,50 Nuevo León,500 Nuevo León,M502,C50202,3137,MARGARITAS,0,0,0.29,19.21,19.21,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019234,75074975,PALL MALL XL ALASKA 15S 1 CAJETILLA,20 México,890 Quintana Roo,M920,C92005,2953,DOWNTOWN MAYAKOBA,0,0,0.93,53.63,53.63,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025843,75084165,PALL MALL TOKYO ROADTRIP CAN 20 PZ,20 México,200 México,M204,C20402,3173,PARK VIEW ESMERALDA,0,0,0.07,4.93,4.93,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025675,75083755,PALL MALL PALL MALL SELECT 20 PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M101,C10101,1109,Independencia Y Oriente 2,0,0,1.04,51.79,51.79,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020970,75076405,MONTANA CLASSI 14S 1 CAJETILLA,30 Jalisco-Baja California-Sonora,610 Baja California (Ensenada),M610,C61002,1926,CIUDAD DEPORTIVA,0,0,1.14,41.27,41.27,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025672,75083762,PALL MALL PALL MALL SELECT 14 PZ,30 Jalisco-Baja California-Sonora,620 Baja California (Mexicali),M620,C62005,1960,LAZARO CARDENAS,1,46.3,1.07,38.69,-7.61,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025675,75083755,PALL MALL PALL MALL SELECT 20 PZ,50 Nuevo León,500 Nuevo León,M508,C50806,289,Republica Mexicana,0,0,0.5,23.28,23.28,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020970,75076405,MONTANA CLASSI 14S 1 CAJETILLA,30 Jalisco-Baja California-Sonora,610 Baja California (Ensenada),M610,C61002,1280,Estero,0,0,0.11,3.87,3.87,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025296,7.50304E+12,VELO STRAWBERRY ICE 8 MG 20 PZ,50 Nuevo León,500 Nuevo León,M507,C50702,47,Azueta,0,0,0.11,7.85,7.85,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100014187,75068363,PALL MALL NEW YORK 20,50 Nuevo León,500 Nuevo León,M501,C50106,278,Santa Maria,0,0,0.36,24.63,24.63,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025298,7.50304E+12,VELO POLAR PEPPERMINT 8 MG 20 PZ,50 Nuevo León,500 Nuevo León,M501,C50107,2321,Dos Rios,0,0,0.07,5.23,5.23,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100015341,75070090,PALL MALL MIX PACK 20,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40007,1915,Manuel Acuña,0,0,0.21,14.41,14.41,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025846,75084134,PALL MALL BORA BORA ROADTRIP CAN 20 PZ,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40006,1514,Fatima,0,0,0.11,7.39,7.39,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025444,75083953,PALL MALL TOKYO STRESS RELIEVER 20 PZ,50 Nuevo León,500 Nuevo León,M504,C50401,1198,Ixhuatlan,0,0,0.14,9.85,9.85,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100016443,75071295,PALL MALL ALASKA DUSK 20,20 México,890 Quintana Roo,M920,C92002,2639,SOLSTICE,0,0,4.14,314.29,314.29,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025895,7.50304E+12,VELO WATERMELON ICE 6 MG 15 PZ,20 México,890 Quintana Roo,M920,C92004,2549,PASEO XAMAN HA,0,0,0.21,12.01,12.01,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022995,7.50302E+12,WINSTON WINSTON RED 25S 1 PZ,50 Nuevo León,500 Nuevo León,M506,C50601,1798,Gobernadores y Gregorio Salinas,0,0,0.21,11.27,11.27,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022995,7.50302E+12,WINSTON WINSTON RED 25S 1 PZ,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60006,1466,Blvd. Clouthier - San Martín,0,0,0.07,4.03,4.03,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014678,7.50302E+12,"CAMEL NATURAL FLAVOR 20						",10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40003,2866,CEDROS,0,0,0.07,4.37,4.37,DESABASTO
"2216 NUEVA DISTABAC, S.A. DE C.V.",008 Cigarros,100080763,7.50161E+12,HUMIDIBG PURO PLATINUM CAJET,20 México,200 México,M204,C20408,1539,Jinetes,0,0,0.21,16.26,16.26,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100024862,7.6221E+12, IQOS ILUMA MOSS GREEN CAJETILLA PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30001,294,San Dionisio,0,0,0.04,27.68,27.68,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100025332,75032807,MARLBORO URBAN SHUFFLE 100 BOX 20 CAJETILLA PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30009,863,Pedro Mirassout,0,0,0.21,14.96,14.96,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,101000062,75006372,MARLBORO FOREST FUSION CAJETILLA PZ,20 México,890 Quintana Roo,M890,C89003,2692,ESPACIO,0,0,0.64,49.26,49.26,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023311,75006266,MARLBORO MARLBORO CRAFTED 2.0 GOLD 100 BOX 20 CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M505,C50503,2902,BARRAGAN Y FRAY BARTOLOME,0,0,0.82,57.14,57.14,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100024282,7.6221E+12, IQOS ILUMA ONE AZURE BLUE CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M506,C50604,857,Los Astros,0,0,0.04,18.44,18.44,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100024397,7.31125E+12,ZYN BLACK CHERRY MINI STRONG UNIDAD PZ,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60001,2854,CONCORDIA,0,0,0.36,23.81,23.81,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100025332,75032807,MARLBORO URBAN SHUFFLE 100 BOX 20 CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M508,C50806,428,Anillo Vial,0,0,0.18,12.56,12.56,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023686,75006938,TEREA SIENNA CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M501,C50106,551,Jardines De La Silla,0,0,0.04,2.4,2.4,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100021422,75022242,MARLBORO RED CA RED CAPS MEX 1 CAJETILLA,20 México,200 México,M204,C20408,1262,Futbol San Marcos,0,0,0.04,2.68,2.68,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019234,75074975,PALL MALL XL ALASKA 15S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M506,C50602,621,Nueva Lincoln,0,0,2.5,131.47,131.47,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013891,75064778,PALL MALL RED 25 1PZ,50 Nuevo León,500 Nuevo León,M501,C50102,74,Espiritu Santo,0,0,0.13,8.41,8.41,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025844,75084172,PALL MALL MYKONOS ROADTRIP CAN 20 PZ,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40001,647,Pedro Figueroa,0,0,0.04,2.46,2.46,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025673,75083779,PALL MALL PALL MALL GOLD SELECT 20 PZ,30 Jalisco-Baja California-Sonora,620 Baja California (Mexicali),M620,C62004,2416,MEXICANA LOGISTICS,0,0,0.18,8.93,8.93,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,50 Nuevo León,500 Nuevo León,M508,C50805,185,Santo Domingo,0,0,0.61,44.49,44.49,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100026074,7.50304E+12,VELO TROPICAL MANGO 4MG TC BK 15 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30008,1415,Plazas Outlet,0,0,0.04,2,2,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025292,7.50304E+12,VELO TROPICAL MANGO 8 MG 20 PZ,50 Nuevo León,500 Nuevo León,M506,C50602,974,Pelicano,0,0,0.11,7.85,7.85,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100026386,75080495,PALL MALL ICELAND 20 PZ,10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11003,1599,Diagonal Cuauhtemoc,0,0,0.36,19.18,19.18,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024418,7.7023E+12,VELO STRAWBERRY ICE 6 MG 15 PZ,20 México,890 Quintana Roo,M940,C94002,2954,PLAZA BOHEMIA,0,0,0.32,19.67,19.67,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,50 Nuevo León,500 Nuevo León,M508,C50808,2311,Paseo Virreyes de Ceballos y Camino a Sta. Rosa,0,0,0.5,36.64,36.64,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024882,75082277,PALL MALL 125 AÑOS CASE ALASKA 20 PZ,50 Nuevo León,500 Nuevo León,M507,C50707,2140,Epicuro y Abraham Lincoln,0,0,0.14,9.85,9.85,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000079,75079017,PALL MALL BORA BORA SUNBREAK 20 PZ,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60004,2550,ALBA ROJA,0,0,0.43,32.14,32.14,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025298,7.50304E+12,VELO POLAR PEPPERMINT 8 MG 20 PZ,20 México,890 Quintana Roo,M920,C92003,2305,REAL DEL SOL,0,0,0.11,8.04,8.04,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013075,75064747,MONTANA SHOTS 15S 1PZ,20 México,200 México,M203,C20304,1196,Ajusco y Teya,0,0,0.21,9.98,9.98,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025675,75083755,PALL MALL PALL MALL SELECT 20 PZ,50 Nuevo León,500 Nuevo León,M506,C50601,34,San Jose,0,0,0.93,43.23,43.23,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025845,75084127,PALL MALL HAWAII ROADTRIP CAN 20 PZ,20 México,890 Quintana Roo,M920,C92002,2700,QUINTA DEL MAR,0,0,0.29,19.7,19.7,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100080955,75046521,LUCKY STRIKE AMARILLOS 20S,50 Nuevo León,500 Nuevo León,M501,C50104,1456,Mercado Abastos,0,0,0.82,58.07,58.07,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100021978,75078638,PALL MALL EX GOLD C 20S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M501,C50104,715,Aguacate,0,0,0.43,21.8,21.8,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019233,75074999,PALL MALL XL MYKONO 15S 1 CAJETILLA,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40002,884,Luis Echeverría,0,0,0.5,26.29,26.29,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019230,75074982,PALL MALL XL TOKYO 15S 1 CAJETILLA,20 México,890 Quintana Roo,M890,C89002,2957,GO GRAND,0,0,0.75,42.03,42.03,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025846,75084134,PALL MALL BORA BORA ROADTRIP CAN 20 PZ,50 Nuevo León,500 Nuevo León,M506,C50609,1605,Jardín de las Lomas,0,0,0.04,2.46,2.46,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025675,75083755,PALL MALL PALL MALL SELECT 20 PZ,50 Nuevo León,500 Nuevo León,M500,C50001,1213,Nueva Aramberri,0,0,0.64,29.93,29.93,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100005585,75052836,PALL MALL TOKYO MIDNIGHT 20,10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11001,1710,Pedro Cardenas y Solidaridad,0,0,1.14,84.66,84.66,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020837,75074081,PALL MALL EX CLASSI 14S 1 CAJETILLA,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60008,1898,DEL ALAMO,0,0,1.46,56.94,56.94,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025298,7.50304E+12,VELO POLAR PEPPERMINT 8 MG 20 PZ,50 Nuevo León,500 Nuevo León,M507,C50707,1568,NUEVO CORTIJO DEL RIO,0,0,0.18,13.09,13.09,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025297,7.50304E+12,VELO GREEN SPEARMINT 8 MG 20 PZ,50 Nuevo León,500 Nuevo León,M500,C50006,149,Condominios,0,0,0.18,13.09,13.09,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019234,75074975,PALL MALL XL ALASKA 15S 1 CAJETILLA,20 México,890 Quintana Roo,M890,C89002,2170,PUERTO MORELOS II,0,0,4.57,248.28,248.28,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100024420,7.7023E+12,VELO GREEN SPEARMINT 6 MG 15 PZ,20 México,890 Quintana Roo,M920,C92001,2778,SIEMPRE PLAYA,0,0,0.18,11.24,11.24,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100025298,7.50304E+12,VELO POLAR PEPPERMINT 8 MG 20 PZ,50 Nuevo León,500 Nuevo León,M500,C50004,1309,Bar,0,0,0.14,10.47,10.47,DESABASTO
